id_registro,id_inmueble,anio_mes_dd,consumo_kwh_mes,costo_factura_usd,costo_factura_moneda_local,codigo_moneda,perfil_calculado
REG-04583,COM-04583,2026-07-01,2059.94,1544.95,6334295.0,COP,Ineficiente
REG-04584,VIV-04584,2026-07-01,357.84,268.38,246909.6,CLP,Moderado
REG-04585,VIV-04585,2026-07-01,388.78,291.58,1195478.0,COP,Ineficiente
REG-04586,VIV-04586,2026-07-01,364.66,273.5,259825.0,ARS,Moderado
REG-04587,VIV-04587,2026-07-01,418.01,313.51,1285391.0,COP,Ineficiente
REG-04588,VIV-04588,2026-07-01,279.53,209.65,199167.5,ARS,Moderado
REG-04589,COM-04589,2026-07-01,1000.42,750.31,13880.73,MXN,Eficiente
REG-04590,VIV-04590,2026-07-01,364.61,273.46,5059.01,MXN,Moderado
REG-04591,VIV-04591,2026-07-01,293.69,220.27,202648.4,CLP,Moderado
REG-04592,COM-04592,2026-07-01,2273.36,1705.02,9292.36,BRL,Ineficiente
REG-04593,VIV-04593,2026-07-01,333.02,249.76,4620.56,MXN,Moderado
REG-04594,COM-04594,2026-07-01,2206.25,1654.69,1571955.5,ARS,Ineficiente
REG-04595,VIV-04595,2026-07-01,379.26,284.44,1066.65,PEN,Ineficiente
REG-04596,VIV-04596,2026-07-01,357.35,268.01,1460.65,BRL,Moderado
REG-04597,COM-04597,2026-07-01,2042.57,1531.93,6280913.0,COP,Moderado
REG-04598,VIV-04598,2026-07-01,265.88,199.41,1086.78,BRL,Eficiente
REG-04599,VIV-04599,2026-07-01,376.5,282.38,1538.97,BRL,Ineficiente
REG-04600,VIV-04600,2026-07-01,413.4,310.05,294547.5,ARS,Ineficiente
REG-04601,VIV-04601,2026-07-01,221.26,165.94,904.37,BRL,Eficiente
REG-04602,COM-04602,2026-07-01,1782.11,1336.58,5479978.0,COP,Ineficiente
REG-04603,VIV-04603,2026-07-01,211.59,158.69,595.09,PEN,Eficiente
REG-04604,VIV-04604,2026-07-01,233.25,174.94,656.02,PEN,Eficiente
REG-04605,COM-04605,2026-07-01,2892.42,2169.32,2060854.0,ARS,Moderado
REG-04606,COM-04606,2026-07-01,2375.33,1781.5,32957.75,MXN,Ineficiente
REG-04607,COM-04607,2026-07-01,1678.72,1259.04,5162064.0,COP,Ineficiente
REG-04608,VIV-04608,2026-07-01,234.31,175.73,957.73,BRL,Eficiente
REG-04609,VIV-04609,2026-07-01,467.06,350.3,6480.55,MXN,Ineficiente
REG-04610,VIV-04610,2026-07-01,246.73,185.05,3423.43,MXN,Eficiente
REG-04611,VIV-04611,2026-07-01,270.9,203.17,832997.0,COP,Eficiente
REG-04612,COM-04612,2026-07-01,1637.87,1228.4,4606.5,PEN,Eficiente
REG-04613,VIV-04613,2026-07-01,286.37,214.78,197597.6,CLP,Moderado
REG-04614,VIV-04614,2026-07-01,375.46,281.59,259062.8,CLP,Ineficiente
REG-04615,VIV-04615,2026-07-01,244.34,183.25,687.19,PEN,Eficiente
REG-04616,VIV-04616,2026-07-01,374.74,281.06,1531.78,BRL,Ineficiente
REG-04617,VIV-04617,2026-07-01,360.07,270.05,4995.93,MXN,Moderado
REG-04618,COM-04618,2026-07-01,1697.4,1273.05,6938.12,BRL,Eficiente
REG-04619,COM-04619,2026-07-01,2103.63,1577.72,5916.45,PEN,Moderado
REG-04620,COM-04620,2026-07-01,985.28,738.96,4027.33,BRL,Eficiente
REG-04621,VIV-04621,2026-07-01,369.07,276.8,1508.56,BRL,Moderado
REG-04622,VIV-04622,2026-07-01,366.84,275.13,1499.46,BRL,Moderado
REG-04623,VIV-04623,2026-07-01,285.03,213.77,203081.5,ARS,Moderado
REG-04624,VIV-04624,2026-07-01,275.94,206.95,196602.5,ARS,Eficiente
REG-04625,COM-04625,2026-07-01,2220.02,1665.01,30802.69,MXN,Moderado
REG-04626,VIV-04626,2026-07-01,425.75,319.31,5907.23,MXN,Ineficiente
REG-04627,COM-04627,2026-07-01,2201.46,1651.1,30545.35,MXN,Moderado
REG-04628,VIV-04628,2026-07-01,289.98,217.49,815.59,PEN,Moderado
REG-04629,COM-04629,2026-07-01,882.86,662.14,629033.0,ARS,Eficiente
REG-04630,COM-04630,2026-07-01,907.88,680.91,2553.41,PEN,Eficiente
REG-04631,VIV-04631,2026-07-01,224.37,168.28,689948.0,COP,Eficiente
REG-04632,VIV-04632,2026-07-01,397.48,298.11,5515.03,MXN,Ineficiente
REG-04633,VIV-04633,2026-07-01,358.79,269.09,1466.54,BRL,Moderado
REG-04634,VIV-04634,2026-07-01,233.71,175.28,718648.0,COP,Eficiente
REG-04635,VIV-04635,2026-07-01,256.41,192.31,182694.5,ARS,Eficiente
REG-04636,VIV-04636,2026-07-01,247.25,185.44,3430.64,MXN,Eficiente
REG-04637,VIV-04637,2026-07-01,324.14,243.1,996710.0,COP,Moderado
REG-04638,VIV-04638,2026-07-01,255.1,191.32,1042.69,BRL,Eficiente
REG-04639,VIV-04639,2026-07-01,238.91,179.18,164845.6,CLP,Eficiente
REG-04640,COM-04640,2026-07-01,866.23,649.67,2663647.0,COP,Eficiente
REG-04641,VIV-04641,2026-07-01,262.22,196.67,186836.5,ARS,Eficiente
REG-04642,COM-04642,2026-07-01,2172.05,1629.04,1498716.8,CLP,Eficiente
REG-04643,COM-04643,2026-07-01,903.64,677.73,623511.6,CLP,Eficiente
REG-04644,VIV-04644,2026-07-01,407.43,305.57,1145.89,PEN,Ineficiente
REG-04645,VIV-04645,2026-07-01,353.63,265.22,244002.4,CLP,Moderado
REG-04646,VIV-04646,2026-07-01,431.17,323.38,5982.53,MXN,Ineficiente
REG-04647,VIV-04647,2026-07-01,312.37,234.28,222566.0,ARS,Moderado
REG-04648,VIV-04648,2026-07-01,254.03,190.52,175278.4,CLP,Eficiente
REG-04649,COM-04649,2026-07-01,2172.15,1629.11,6679351.0,COP,Eficiente
REG-04650,VIV-04650,2026-07-01,310.32,232.74,954234.0,COP,Moderado
REG-04651,VIV-04651,2026-07-01,443.42,332.56,6152.36,MXN,Ineficiente
REG-04652,COM-04652,2026-07-01,1686.78,1265.09,1163882.8,CLP,Moderado
REG-04653,COM-04653,2026-07-01,1315.52,986.64,18252.84,MXN,Eficiente
REG-04654,VIV-04654,2026-07-01,412.33,309.25,284510.0,CLP,Ineficiente
REG-04655,VIV-04655,2026-07-01,435.94,326.95,300794.0,CLP,Ineficiente
REG-04656,VIV-04656,2026-07-01,353.96,265.47,244232.4,CLP,Moderado
REG-04657,VIV-04657,2026-07-01,285.91,214.43,804.11,PEN,Moderado
REG-04658,VIV-04658,2026-07-01,395.01,296.26,1614.62,BRL,Ineficiente
REG-04659,VIV-04659,2026-07-01,351.31,263.48,1080268.0,COP,Moderado
REG-04660,COM-04660,2026-07-01,2070.79,1553.09,8464.34,BRL,Ineficiente
REG-04661,COM-04661,2026-07-01,1497.89,1123.42,4212.83,PEN,Eficiente
REG-04662,VIV-04662,2026-07-01,339.53,254.65,954.94,PEN,Moderado
REG-04663,VIV-04663,2026-07-01,336.49,252.37,232180.4,CLP,Moderado
REG-04664,VIV-04664,2026-07-01,366.72,275.04,5088.24,MXN,Moderado
REG-04665,VIV-04665,2026-07-01,358.71,269.03,1103023.0,COP,Moderado
REG-04666,VIV-04666,2026-07-01,385.06,288.8,265696.0,CLP,Ineficiente
REG-04667,VIV-04667,2026-07-01,268.02,201.01,1095.5,BRL,Eficiente
REG-04668,VIV-04668,2026-07-01,273.65,205.24,841484.0,COP,Eficiente
REG-04669,COM-04669,2026-07-01,1013.93,760.45,2851.69,PEN,Eficiente
REG-04670,VIV-04670,2026-07-01,355.25,266.44,253118.0,ARS,Moderado
REG-04671,VIV-04671,2026-07-01,275.86,206.9,3827.65,MXN,Eficiente
REG-04672,VIV-04672,2026-07-01,264.11,198.08,3664.48,MXN,Eficiente
REG-04673,VIV-04673,2026-07-01,395.55,296.66,1112.48,PEN,Ineficiente
REG-04674,VIV-04674,2026-07-01,260.96,195.72,733.95,PEN,Eficiente
REG-04675,COM-04675,2026-07-01,1589.85,1192.39,1132770.5,ARS,Ineficiente
REG-04676,COM-04676,2026-07-01,2089.44,1567.08,8540.59,BRL,Ineficiente
REG-04677,VIV-04677,2026-07-01,258.54,193.91,727.16,PEN,Eficiente
REG-04678,VIV-04678,2026-07-01,354.2,265.65,252367.5,ARS,Moderado
REG-04679,VIV-04679,2026-07-01,435.4,326.55,1338855.0,COP,Ineficiente
REG-04680,VIV-04680,2026-07-01,400.5,300.38,1231558.0,COP,Ineficiente
REG-04681,VIV-04681,2026-07-01,385.65,289.24,266100.8,CLP,Ineficiente
REG-04682,VIV-04682,2026-07-01,259.4,194.55,178986.0,CLP,Eficiente
REG-04683,VIV-04683,2026-07-01,362.39,271.79,250046.8,CLP,Moderado
REG-04684,VIV-04684,2026-07-01,265.0,198.75,188812.5,ARS,Eficiente
REG-04685,VIV-04685,2026-07-01,352.71,264.53,1084573.0,COP,Moderado
REG-04686,VIV-04686,2026-07-01,258.84,194.13,178599.6,CLP,Eficiente
REG-04687,COM-04687,2026-07-01,1526.32,1144.74,4693434.0,COP,Moderado
REG-04688,COM-04688,2026-07-01,2597.17,1947.88,7986308.0,COP,Moderado
REG-04689,VIV-04689,2026-07-01,298.9,224.17,919097.0,COP,Moderado
REG-04690,COM-04690,2026-07-01,2071.69,1553.77,6370457.0,COP,Eficiente
REG-04691,VIV-04691,2026-07-01,277.8,208.35,191682.0,CLP,Moderado
REG-04692,VIV-04692,2026-07-01,262.94,197.2,739.5,PEN,Eficiente
REG-04693,VIV-04693,2026-07-01,291.49,218.62,819.83,PEN,Moderado
REG-04694,VIV-04694,2026-07-01,272.01,204.01,836441.0,COP,Eficiente
REG-04695,COM-04695,2026-07-01,2129.4,1597.05,1469286.0,CLP,Moderado
REG-04696,VIV-04696,2026-07-01,333.63,250.22,230202.4,CLP,Moderado
REG-04697,VIV-04697,2026-07-01,357.53,268.15,254742.5,ARS,Moderado
REG-04698,COM-04698,2026-07-01,1167.77,875.83,4773.27,BRL,Eficiente
REG-04699,COM-04699,2026-07-01,3331.89,2498.92,2373974.0,ARS,Ineficiente
REG-04700,VIV-04700,2026-07-01,368.59,276.44,1036.65,PEN,Moderado
REG-04701,VIV-04701,2026-07-01,356.36,267.27,1095807.0,COP,Moderado
REG-04702,VIV-04702,2026-07-01,336.29,252.22,945.83,PEN,Moderado
REG-04703,VIV-04703,2026-07-01,291.25,218.44,819.15,PEN,Moderado
REG-04704,VIV-04704,2026-07-01,370.32,277.74,1041.53,PEN,Moderado
REG-04705,VIV-04705,2026-07-01,240.95,180.71,677.66,PEN,Eficiente
REG-04706,VIV-04706,2026-07-01,280.59,210.44,3893.14,MXN,Moderado
REG-04707,VIV-04707,2026-07-01,386.03,289.52,1187032.0,COP,Ineficiente
REG-04708,VIV-04708,2026-07-01,434.28,325.71,299653.2,CLP,Ineficiente
REG-04709,VIV-04709,2026-07-01,238.41,178.81,733121.0,COP,Eficiente
REG-04710,VIV-04710,2026-07-01,242.57,181.93,991.52,BRL,Eficiente
REG-04711,VIV-04711,2026-07-01,247.75,185.81,696.79,PEN,Eficiente
REG-04712,VIV-04712,2026-07-01,246.7,185.02,175769.0,ARS,Eficiente
REG-04713,VIV-04713,2026-07-01,456.08,342.06,1402446.0,COP,Ineficiente
REG-04714,COM-04714,2026-07-01,1951.61,1463.71,1346613.2,CLP,Moderado
REG-04715,VIV-04715,2026-07-01,249.26,186.94,701.02,PEN,Eficiente
REG-04716,VIV-04716,2026-07-01,241.14,180.85,171807.5,ARS,Eficiente
REG-04717,VIV-04717,2026-07-01,383.76,287.82,1079.33,PEN,Ineficiente
REG-04718,VIV-04718,2026-07-01,380.84,285.63,271348.5,ARS,Ineficiente
REG-04719,COM-04719,2026-07-01,1439.98,1079.99,4427959.0,COP,Moderado
REG-04720,COM-04720,2026-07-01,2035.96,1526.97,1450621.5,ARS,Ineficiente
REG-04721,VIV-04721,2026-07-01,222.8,167.1,158745.0,ARS,Eficiente
REG-04722,COM-04722,2026-07-01,1496.26,1122.19,1066080.5,ARS,Eficiente
REG-04723,VIV-04723,2026-07-01,432.13,324.1,5995.85,MXN,Ineficiente
REG-04724,COM-04724,2026-07-01,2119.03,1589.27,1509806.5,ARS,Ineficiente
REG-04725,VIV-04725,2026-07-01,245.48,184.11,690.41,PEN,Eficiente
REG-04726,VIV-04726,2026-07-01,347.52,260.64,247608.0,ARS,Moderado
REG-04727,VIV-04727,2026-07-01,248.6,186.45,1016.15,BRL,Eficiente
REG-04728,VIV-04728,2026-07-01,273.11,204.83,3789.36,MXN,Eficiente
REG-04729,VIV-04729,2026-07-01,392.67,294.5,279775.0,ARS,Ineficiente
REG-04730,VIV-04730,2026-07-01,232.21,174.16,160227.2,CLP,Eficiente
REG-04731,VIV-04731,2026-07-01,391.14,293.36,269891.2,CLP,Ineficiente
REG-04732,VIV-04732,2026-07-01,371.54,278.66,1044.98,PEN,Ineficiente
REG-04733,VIV-04733,2026-07-01,249.75,187.31,1020.84,BRL,Eficiente
REG-04734,VIV-04734,2026-07-01,387.63,290.72,267462.4,CLP,Ineficiente
REG-04735,COM-04735,2026-07-01,1017.76,763.32,725154.0,ARS,Eficiente
REG-04736,VIV-04736,2026-07-01,388.49,291.37,276801.5,ARS,Ineficiente
REG-04737,COM-04737,2026-07-01,1603.89,1202.92,1142774.0,ARS,Ineficiente
REG-04738,COM-04738,2026-07-01,1566.34,1174.75,21732.88,MXN,Eficiente
REG-04739,COM-04739,2026-07-01,1526.87,1145.15,1053538.0,CLP,Eficiente
REG-04740,COM-04740,2026-07-01,2623.27,1967.45,10722.6,BRL,Ineficiente
REG-04741,COM-04741,2026-07-01,1154.79,866.09,4720.19,BRL,Moderado
REG-04742,COM-04742,2026-07-01,2296.81,1722.61,7062701.0,COP,Eficiente
REG-04743,VIV-04743,2026-07-01,396.23,297.17,5497.65,MXN,Ineficiente
REG-04744,VIV-04744,2026-07-01,409.9,307.42,1260422.0,COP,Ineficiente
REG-04745,VIV-04745,2026-07-01,299.51,224.63,4155.65,MXN,Moderado
REG-04746,VIV-04746,2026-07-01,298.96,224.22,206282.4,CLP,Moderado
REG-04747,VIV-04747,2026-07-01,387.57,290.68,1584.21,BRL,Ineficiente
REG-04748,VIV-04748,2026-07-01,282.55,211.91,868831.0,COP,Moderado
REG-04749,VIV-04749,2026-07-01,364.16,273.12,1119792.0,COP,Moderado
REG-04750,COM-04750,2026-07-01,2164.5,1623.38,6655858.0,COP,Moderado
REG-04751,VIV-04751,2026-07-01,451.15,338.36,1387276.0,COP,Ineficiente
REG-04752,COM-04752,2026-07-01,1121.92,841.44,774124.8,CLP,Eficiente
REG-04753,VIV-04753,2026-07-01,450.05,337.54,6244.49,MXN,Ineficiente
REG-04754,VIV-04754,2026-07-01,360.15,270.11,1472.1,BRL,Moderado
REG-04755,VIV-04755,2026-07-01,424.82,318.62,1306342.0,COP,Ineficiente
REG-04756,VIV-04756,2026-07-01,393.08,294.81,271225.2,CLP,Ineficiente
REG-04757,COM-04757,2026-07-01,2779.74,2084.8,8547680.0,COP,Moderado
REG-04758,VIV-04758,2026-07-01,238.32,178.74,169803.0,ARS,Eficiente
REG-04759,VIV-04759,2026-07-01,232.74,174.56,3229.36,MXN,Eficiente
REG-04760,VIV-04760,2026-07-01,360.55,270.41,1014.04,PEN,Moderado
REG-04761,COM-04761,2026-07-01,2060.77,1545.58,5795.92,PEN,Ineficiente
REG-04762,VIV-04762,2026-07-01,230.18,172.63,3193.65,MXN,Eficiente
REG-04763,VIV-04763,2026-07-01,259.14,194.35,796835.0,COP,Eficiente
REG-04764,COM-04764,2026-07-01,2348.92,1761.69,32591.26,MXN,Moderado
REG-04765,VIV-04765,2026-07-01,349.7,262.27,4851.99,MXN,Moderado
REG-04766,VIV-04766,2026-07-01,239.27,179.45,165094.0,CLP,Eficiente
REG-04767,VIV-04767,2026-07-01,368.71,276.53,5115.8,MXN,Moderado
REG-04768,VIV-04768,2026-07-01,365.24,273.93,1492.92,BRL,Moderado
REG-04769,VIV-04769,2026-07-01,254.67,191.0,1040.95,BRL,Eficiente
REG-04770,VIV-04770,2026-07-01,281.56,211.17,3906.64,MXN,Moderado
REG-04771,COM-04771,2026-07-01,1017.25,762.94,2861.03,PEN,Eficiente
REG-04772,VIV-04772,2026-07-01,418.63,313.97,298271.5,ARS,Ineficiente
REG-04773,VIV-04773,2026-07-01,405.54,304.16,279827.2,CLP,Ineficiente
REG-04774,VIV-04774,2026-07-01,254.03,190.52,781132.0,COP,Eficiente
REG-04775,VIV-04775,2026-07-01,254.68,191.01,175729.2,CLP,Eficiente
REG-04776,COM-04776,2026-07-01,1524.67,1143.5,4288.12,PEN,Eficiente
REG-04777,VIV-04777,2026-07-01,249.53,187.15,172178.0,CLP,Eficiente
REG-04778,VIV-04778,2026-07-01,370.8,278.1,255852.0,CLP,Ineficiente
REG-04779,VIV-04779,2026-07-01,383.42,287.56,1178996.0,COP,Ineficiente
REG-04780,COM-04780,2026-07-01,2010.49,1507.87,1387240.4,CLP,Ineficiente
REG-04781,COM-04781,2026-07-01,1017.76,763.32,3129612.0,COP,Eficiente
REG-04782,VIV-04782,2026-07-01,249.11,186.83,766003.0,COP,Eficiente
REG-04783,VIV-04783,2026-07-01,223.72,167.79,914.46,BRL,Eficiente
REG-04784,VIV-04784,2026-07-01,230.35,172.76,708316.0,COP,Eficiente
REG-04785,VIV-04785,2026-07-01,417.24,312.93,1283013.0,COP,Ineficiente
REG-04786,COM-04786,2026-07-01,1646.74,1235.06,1173307.0,ARS,Eficiente
REG-04787,VIV-04787,2026-07-01,317.62,238.22,4407.07,MXN,Moderado
REG-04788,COM-04788,2026-07-01,1096.02,822.01,4479.95,BRL,Eficiente
REG-04789,VIV-04789,2026-07-01,454.12,340.59,313342.8,CLP,Ineficiente
REG-04790,VIV-04790,2026-07-01,428.8,321.6,305520.0,ARS,Ineficiente
REG-04791,VIV-04791,2026-07-01,439.77,329.83,1236.86,PEN,Ineficiente
REG-04792,VIV-04792,2026-07-01,353.51,265.13,1444.96,BRL,Moderado
REG-04793,VIV-04793,2026-07-01,360.89,270.67,1109747.0,COP,Moderado
REG-04794,COM-04794,2026-07-01,966.62,724.97,666972.4,CLP,Eficiente
REG-04795,VIV-04795,2026-07-01,349.85,262.39,4854.22,MXN,Moderado
REG-04796,VIV-04796,2026-07-01,243.62,182.72,3380.32,MXN,Eficiente
REG-04797,VIV-04797,2026-07-01,217.89,163.42,612.82,PEN,Eficiente
REG-04798,VIV-04798,2026-07-01,223.55,167.66,687406.0,COP,Eficiente
REG-04799,COM-04799,2026-07-01,2178.36,1633.77,1503068.4,CLP,Ineficiente
REG-04800,VIV-04800,2026-07-01,350.96,263.22,250059.0,ARS,Moderado
REG-04801,VIV-04801,2026-07-01,259.03,194.27,3594.0,MXN,Eficiente
REG-04802,VIV-04802,2026-07-01,408.47,306.35,291032.5,ARS,Ineficiente
REG-04803,VIV-04803,2026-07-01,428.31,321.23,1750.7,BRL,Ineficiente
REG-04804,COM-04804,2026-07-01,1999.55,1499.66,8173.15,BRL,Moderado
REG-04805,VIV-04805,2026-07-01,233.41,175.06,717746.0,COP,Eficiente
REG-04806,VIV-04806,2026-07-01,285.78,214.33,3965.11,MXN,Moderado
REG-04807,VIV-04807,2026-07-01,394.09,295.57,271924.4,CLP,Ineficiente
REG-04808,VIV-04808,2026-07-01,364.21,273.16,259502.0,ARS,Moderado
REG-04809,VIV-04809,2026-07-01,275.73,206.8,1127.06,BRL,Eficiente
REG-04810,VIV-04810,2026-07-01,265.95,199.46,1087.06,BRL,Eficiente
REG-04811,VIV-04811,2026-07-01,235.33,176.5,723650.0,COP,Eficiente
REG-04812,VIV-04812,2026-07-01,305.73,229.3,1249.69,BRL,Moderado
REG-04813,VIV-04813,2026-07-01,261.75,196.31,180605.2,CLP,Eficiente
REG-04814,COM-04814,2026-07-01,2421.68,1816.26,7446666.0,COP,Moderado
REG-04815,COM-04815,2026-07-01,1463.63,1097.72,5982.57,BRL,Eficiente
REG-04816,COM-04816,2026-07-01,1654.11,1240.58,6761.16,BRL,Moderado
REG-04817,VIV-04817,2026-07-01,376.56,282.42,1059.08,PEN,Ineficiente
REG-04818,VIV-04818,2026-07-01,292.72,219.54,4061.49,MXN,Moderado
REG-04819,VIV-04819,2026-07-01,256.58,192.44,721.65,PEN,Eficiente
REG-04820,VIV-04820,2026-07-01,321.31,240.98,228931.0,ARS,Moderado
REG-04821,VIV-04821,2026-07-01,421.01,315.76,299972.0,ARS,Ineficiente
REG-04822,COM-04822,2026-07-01,1559.14,1169.36,1075811.2,CLP,Eficiente
REG-04823,VIV-04823,2026-07-01,356.79,267.59,254210.5,ARS,Moderado
REG-04824,VIV-04824,2026-07-01,249.11,186.83,171883.6,CLP,Eficiente
REG-04825,COM-04825,2026-07-01,1100.27,825.2,3383320.0,COP,Eficiente
REG-04826,VIV-04826,2026-07-01,289.98,217.49,815.59,PEN,Moderado
REG-04827,VIV-04827,2026-07-01,361.09,270.82,249154.4,CLP,Moderado
REG-04828,COM-04828,2026-07-01,1913.13,1434.85,1363107.5,ARS,Moderado
REG-04829,VIV-04829,2026-07-01,412.83,309.62,284850.4,CLP,Ineficiente
REG-04830,VIV-04830,2026-07-01,413.41,310.06,294557.0,ARS,Ineficiente
REG-04831,VIV-04831,2026-07-01,434.36,325.77,6026.74,MXN,Ineficiente
REG-04832,VIV-04832,2026-07-01,350.42,262.81,241785.2,CLP,Moderado
REG-04833,COM-04833,2026-07-01,2817.41,2113.06,1944015.2,CLP,Ineficiente
REG-04834,COM-04834,2026-07-01,2609.84,1957.38,7340.18,PEN,Ineficiente
REG-04835,VIV-04835,2026-07-01,254.85,191.14,716.77,PEN,Eficiente
REG-04836,VIV-04836,2026-07-01,271.12,203.34,187072.8,CLP,Eficiente
REG-04837,VIV-04837,2026-07-01,397.8,298.35,283432.5,ARS,Ineficiente
REG-04838,COM-04838,2026-07-01,3062.11,2296.58,9415978.0,COP,Ineficiente
REG-04839,VIV-04839,2026-07-01,302.67,227.0,4199.5,MXN,Moderado
REG-04840,VIV-04840,2026-07-01,239.88,179.91,674.66,PEN,Eficiente
REG-04841,VIV-04841,2026-07-01,378.77,284.08,269876.0,ARS,Ineficiente
REG-04842,COM-04842,2026-07-01,2647.14,1985.36,10820.21,BRL,Ineficiente
REG-04843,COM-04843,2026-07-01,2757.06,2067.8,1964410.0,ARS,Moderado
REG-04844,VIV-04844,2026-07-01,229.78,172.34,646.27,PEN,Eficiente
REG-04845,VIV-04845,2026-07-01,368.8,276.6,5117.1,MXN,Moderado
REG-04846,VIV-04846,2026-07-01,242.73,182.05,992.17,BRL,Eficiente
REG-04847,COM-04847,2026-07-01,912.87,684.65,3731.34,BRL,Ineficiente
REG-04848,VIV-04848,2026-07-01,261.36,196.02,1068.31,BRL,Eficiente
REG-04849,VIV-04849,2026-07-01,422.93,317.2,291824.0,CLP,Ineficiente
REG-04850,COM-04850,2026-07-01,2019.83,1514.87,6210967.0,COP,Eficiente
REG-04851,VIV-04851,2026-07-01,419.51,314.63,298898.5,ARS,Ineficiente
REG-04852,VIV-04852,2026-07-01,272.05,204.04,1112.02,BRL,Eficiente
REG-04853,VIV-04853,2026-07-01,253.04,189.78,778098.0,COP,Eficiente
REG-04854,VIV-04854,2026-07-01,308.75,231.56,213035.2,CLP,Moderado
REG-04855,VIV-04855,2026-07-01,243.49,182.62,173489.0,ARS,Eficiente
REG-04856,VIV-04856,2026-07-01,363.11,272.33,1116553.0,COP,Moderado
REG-04857,COM-04857,2026-07-01,1471.43,1103.57,20416.04,MXN,Eficiente
REG-04858,COM-04858,2026-07-01,2449.17,1836.88,1689929.6,CLP,Eficiente
REG-04859,VIV-04859,2026-07-01,440.42,330.31,1354271.0,COP,Ineficiente
REG-04860,VIV-04860,2026-07-01,230.58,172.94,942.52,BRL,Eficiente
REG-04861,VIV-04861,2026-07-01,274.16,205.62,771.08,PEN,Eficiente
REG-04862,VIV-04862,2026-07-01,374.91,281.18,1054.42,PEN,Ineficiente
REG-04863,VIV-04863,2026-07-01,293.68,220.26,209247.0,ARS,Moderado
REG-04864,VIV-04864,2026-07-01,379.81,284.86,270617.0,ARS,Ineficiente
REG-04865,VIV-04865,2026-07-01,367.28,275.46,261687.0,ARS,Moderado
REG-04866,VIV-04866,2026-07-01,393.08,294.81,280069.5,ARS,Ineficiente
REG-04867,COM-04867,2026-07-01,1137.49,853.12,3497792.0,COP,Eficiente
REG-04868,COM-04868,2026-07-01,1618.52,1213.89,22456.97,MXN,Ineficiente
REG-04869,VIV-04869,2026-07-01,410.12,307.59,282982.8,CLP,Ineficiente
REG-04870,VIV-04870,2026-07-01,362.76,272.07,250304.4,CLP,Moderado
REG-04871,COM-04871,2026-07-01,1461.43,1096.07,4493887.0,COP,Eficiente
REG-04872,VIV-04872,2026-07-01,344.61,258.46,4781.51,MXN,Moderado
REG-04873,VIV-04873,2026-07-01,348.34,261.25,4833.12,MXN,Moderado
REG-04874,VIV-04874,2026-07-01,414.96,311.22,5757.57,MXN,Ineficiente
REG-04875,VIV-04875,2026-07-01,248.24,186.18,763338.0,COP,Eficiente
REG-04876,VIV-04876,2026-07-01,341.91,256.43,235915.6,CLP,Moderado
REG-04877,COM-04877,2026-07-01,2889.9,2167.43,2059058.5,ARS,Ineficiente
REG-04878,VIV-04878,2026-07-01,292.31,219.23,4055.75,MXN,Moderado
REG-04879,VIV-04879,2026-07-01,413.17,309.88,285089.6,CLP,Ineficiente
REG-04880,VIV-04880,2026-07-01,443.72,332.79,1247.96,PEN,Ineficiente
REG-04881,VIV-04881,2026-07-01,275.94,206.95,776.06,PEN,Eficiente
REG-04882,COM-04882,2026-07-01,2106.98,1580.24,1453820.8,CLP,Eficiente
REG-04883,VIV-04883,2026-07-01,355.04,266.28,1451.23,BRL,Moderado
REG-04884,VIV-04884,2026-07-01,358.49,268.87,255426.5,ARS,Moderado
REG-04885,COM-04885,2026-07-01,3108.76,2331.57,43134.05,MXN,Ineficiente
REG-04886,COM-04886,2026-07-01,2202.05,1651.54,6771314.0,COP,Moderado
REG-04887,VIV-04887,2026-07-01,272.9,204.67,194436.5,ARS,Eficiente
REG-04888,VIV-04888,2026-07-01,359.35,269.51,256034.5,ARS,Moderado
REG-04889,VIV-04889,2026-07-01,350.7,263.02,4865.87,MXN,Moderado
REG-04890,VIV-04890,2026-07-01,251.82,188.87,179426.5,ARS,Eficiente
REG-04891,VIV-04891,2026-07-01,225.65,169.24,634.65,PEN,Eficiente
REG-04892,VIV-04892,2026-07-01,354.03,265.52,252244.0,ARS,Moderado
REG-04893,VIV-04893,2026-07-01,361.57,271.18,249485.6,CLP,Moderado
REG-04894,VIV-04894,2026-07-01,355.25,266.44,1092404.0,COP,Moderado
REG-04895,VIV-04895,2026-07-01,268.7,201.52,1098.28,BRL,Eficiente
REG-04896,VIV-04896,2026-07-01,389.54,292.16,268787.2,CLP,Ineficiente
REG-04897,VIV-04897,2026-07-01,390.92,293.19,5424.02,MXN,Ineficiente
REG-04898,COM-04898,2026-07-01,3406.5,2554.88,2427136.0,ARS,Ineficiente
REG-04899,COM-04899,2026-07-01,1057.48,793.11,753454.5,ARS,Moderado
REG-04900,VIV-04900,2026-07-01,235.01,176.26,660.97,PEN,Eficiente
REG-04901,VIV-04901,2026-07-01,242.1,181.57,680.89,PEN,Eficiente
REG-04902,VIV-04902,2026-07-01,309.73,232.3,4297.55,MXN,Moderado
REG-04903,VIV-04903,2026-07-01,280.69,210.52,3894.62,MXN,Moderado
REG-04904,VIV-04904,2026-07-01,228.47,171.35,702535.0,COP,Eficiente
REG-04905,COM-04905,2026-07-01,890.93,668.2,3641.69,BRL,Eficiente
