id_registro,id_inmueble,anio_mes_dd,pais_ubicacion,tipo_establecimiento,superficie_m2,habitantes_empleados,total_equipos,potencia_total_watts,tiene_inverter,porcentaje_inverter,consumo_kwh_dia,consumo_kwh_mes,intensidad_energetica_kwh_m2,costo_factura_usd,costo_factura_moneda_local,codigo_moneda,pct_dist_madrugada,pct_dist_manana,pct_dist_tarde,pct_dist_noche,franja_pico_dominante,efficiency_label
REG-04561,VIV-04561,2026-07-01,Brasil,Vivienda,109,5,16.0,1590.0,1.0,0.6667,8.113,243.39,2.2329,182.54,994.84,BRL,0.1436,0.1339,0.1935,0.5289,noche,Eficiente
REG-04562,COM-04562,2026-07-01,Brasil,Comercio,31,2,55.0,8385.0,1.0,0.5,84.504,2535.12,81.7781,1901.34,10362.3,BRL,0.051,0.4267,0.4323,0.09,tarde,Ineficiente
REG-04563,VIV-04563,2026-07-01,Mexico,Vivienda,109,3,21.0,1665.0,1.0,0.6667,8.0923,242.77,2.2272,182.08,3368.48,MXN,0.0966,0.1325,0.1957,0.5753,noche,Eficiente
REG-04564,VIV-04564,2026-07-01,Argentina,Vivienda,79,3,30.0,1970.0,1.0,0.3333,14.106,423.18,5.3567,317.38,301511.0,ARS,0.1005,0.1349,0.2586,0.506,noche,Ineficiente
REG-04565,VIV-04565,2026-07-01,Mexico,Vivienda,72,1,28.0,1770.0,1.0,0.6667,9.9887,299.66,4.1619,224.75,4157.88,MXN,0.1156,0.2123,0.2262,0.4459,noche,Moderado
REG-04566,VIV-04566,2026-07-01,Argentina,Vivienda,70,3,32.0,2000.0,1.0,0.3333,14.052,421.56,6.0223,316.17,300361.5,ARS,0.0825,0.1295,0.2591,0.5289,noche,Ineficiente
REG-04567,VIV-04567,2026-07-01,Colombia,Vivienda,104,5,29.0,1955.0,1.0,0.3333,13.687,410.61,3.9482,307.96,1262636.0,COP,0.1394,0.2016,0.1969,0.4621,noche,Ineficiente
REG-04568,VIV-04568,2026-07-01,Colombia,Vivienda,97,1,31.0,1815.0,1.0,0.6667,8.791,263.73,2.7189,197.8,810980.0,COP,0.1111,0.1452,0.2293,0.5143,noche,Eficiente
REG-04569,COM-04569,2026-07-01,Argentina,Comercio,49,4,54.0,3535.0,1.0,1.0,29.4583,883.75,18.0357,662.81,629669.5,ARS,0.0918,0.4454,0.377,0.0859,manana,Moderado
REG-04570,VIV-04570,2026-07-01,Chile,Vivienda,66,3,30.0,1800.0,1.0,0.6667,11.0507,331.52,5.023,248.64,228748.8,CLP,0.1575,0.1301,0.2384,0.474,noche,Moderado
REG-04571,VIV-04571,2026-07-01,Peru,Vivienda,154,2,17.0,1605.0,1.0,0.6667,8.6647,259.94,1.6879,194.95,731.06,PEN,0.1177,0.2069,0.2382,0.4372,noche,Eficiente
REG-04572,COM-04572,2026-07-01,Brasil,Comercio,190,3,28.0,3010.0,1.0,0.6667,25.7003,771.01,4.0579,578.26,3151.52,BRL,0.0848,0.4107,0.44,0.0646,tarde,Eficiente
REG-04573,VIV-04573,2026-07-01,Mexico,Vivienda,117,3,20.0,1820.0,1.0,0.3333,11.9173,357.52,3.0557,268.14,4960.59,MXN,0.1276,0.1552,0.2082,0.5091,noche,Moderado
REG-04574,VIV-04574,2026-07-01,Chile,Vivienda,100,1,21.0,1665.0,1.0,0.6667,8.0893,242.68,2.4268,182.01,167449.2,CLP,0.1432,0.1773,0.207,0.4724,noche,Eficiente
REG-04575,VIV-04575,2026-07-01,Brasil,Vivienda,114,2,13.0,1545.0,1.0,0.6667,7.742,232.26,2.0374,174.19,949.34,BRL,0.1017,0.2151,0.2116,0.4717,noche,Eficiente
REG-04576,COM-04576,2026-07-01,Peru,Comercio,120,9,42.0,6215.0,1.0,0.6667,54.9197,1647.59,13.7299,1235.69,4633.84,PEN,0.1091,0.4213,0.422,0.0477,tarde,Moderado
REG-04577,COM-04577,2026-07-01,Mexico,Comercio,195,10,66.0,8895.0,1.0,0.6667,77.6803,2330.41,11.9508,1747.81,32334.49,MXN,0.118,0.379,0.3808,0.1222,tarde,Eficiente
REG-04578,VIV-04578,2026-07-01,Peru,Vivienda,89,5,17.0,1775.0,1.0,0.3333,12.6797,380.39,4.274,285.29,1069.84,PEN,0.115,0.1555,0.2461,0.4834,noche,Ineficiente
REG-04579,COM-04579,2026-07-01,Argentina,Comercio,108,12,44.0,6650.0,1.0,1.0,59.121,1773.63,16.4225,1330.22,1263709.0,ARS,0.0632,0.3565,0.3814,0.1989,tarde,Moderado
REG-04580,VIV-04580,2026-07-01,Brasil,Vivienda,71,2,22.0,1680.0,1.0,0.6667,8.175,245.25,3.4542,183.94,1002.47,BRL,0.1022,0.1612,0.2492,0.4874,noche,Eficiente
REG-04581,VIV-04581,2026-07-01,Argentina,Vivienda,85,1,20.0,1820.0,1.0,0.3333,12.9107,387.32,4.5567,290.49,275965.5,ARS,0.0992,0.1257,0.2101,0.5649,noche,Ineficiente
REG-04582,VIV-04582,2026-07-01,Mexico,Vivienda,94,1,32.0,2000.0,1.0,0.3333,14.9297,447.89,4.7648,335.92,6214.52,MXN,0.0996,0.1273,0.2768,0.4962,noche,Ineficiente
REG-04583,COM-04583,2026-07-01,Colombia,Comercio,44,3,61.0,4975.0,1.0,0.5,68.6647,2059.94,46.8168,1544.95,6334295.0,COP,0.0969,0.4398,0.4006,0.0627,manana,Ineficiente
REG-04584,VIV-04584,2026-07-01,Chile,Vivienda,55,6,17.0,1775.0,1.0,0.3333,11.928,357.84,6.5062,268.38,246909.6,CLP,0.0868,0.2025,0.2235,0.4872,noche,Moderado
REG-04585,VIV-04585,2026-07-01,Colombia,Vivienda,109,3,30.0,1970.0,1.0,0.3333,12.9593,388.78,3.5668,291.58,1195478.0,COP,0.1393,0.1692,0.204,0.4875,noche,Ineficiente
REG-04586,VIV-04586,2026-07-01,Argentina,Vivienda,88,1,13.0,1715.0,1.0,0.3333,12.1553,364.66,4.1439,273.5,259825.0,ARS,0.1501,0.1885,0.2239,0.4375,noche,Moderado
REG-04587,VIV-04587,2026-07-01,Colombia,Vivienda,123,1,30.0,1970.0,1.0,0.3333,13.9337,418.01,3.3985,313.51,1285391.0,COP,0.1347,0.1876,0.2373,0.4405,noche,Ineficiente
REG-04588,VIV-04588,2026-07-01,Argentina,Vivienda,105,6,21.0,1665.0,1.0,0.6667,9.3177,279.53,2.6622,209.65,199167.5,ARS,0.1443,0.2063,0.2097,0.4398,noche,Moderado
REG-04589,COM-04589,2026-07-01,Mexico,Comercio,169,3,63.0,3535.0,1.0,0.6667,33.3473,1000.42,5.9196,750.31,13880.73,MXN,0.0996,0.4444,0.408,0.0479,manana,Eficiente
REG-04590,VIV-04590,2026-07-01,Mexico,Vivienda,76,3,18.0,1790.0,1.0,0.3333,12.1537,364.61,4.7975,273.46,5059.01,MXN,0.0953,0.2115,0.2098,0.4833,noche,Moderado
REG-04591,VIV-04591,2026-07-01,Chile,Vivienda,84,3,24.0,1710.0,1.0,0.6667,9.7897,293.69,3.4963,220.27,202648.4,CLP,0.1275,0.1759,0.259,0.4376,noche,Moderado
REG-04592,COM-04592,2026-07-01,Brasil,Comercio,76,9,64.0,7280.0,1.0,0.75,75.7787,2273.36,29.9126,1705.02,9292.36,BRL,0.076,0.3715,0.3936,0.1589,tarde,Ineficiente
REG-04593,VIV-04593,2026-07-01,Mexico,Vivienda,92,5,31.0,1815.0,1.0,0.6667,11.1007,333.02,3.6198,249.76,4620.56,MXN,0.1174,0.1347,0.2593,0.4885,noche,Moderado
REG-04594,COM-04594,2026-07-01,Argentina,Comercio,59,10,35.0,8430.0,1.0,1.0,73.5417,2206.25,37.3941,1654.69,1571955.5,ARS,0.0852,0.4088,0.3555,0.1505,manana,Ineficiente
REG-04595,VIV-04595,2026-07-01,Peru,Vivienda,48,1,22.0,1850.0,1.0,0.3333,12.642,379.26,7.9012,284.44,1066.65,PEN,0.1521,0.1865,0.26,0.4015,noche,Ineficiente
REG-04596,VIV-04596,2026-07-01,Brasil,Vivienda,69,5,14.0,1730.0,1.0,0.3333,11.9117,357.35,5.179,268.01,1460.65,BRL,0.1276,0.1222,0.2503,0.4999,noche,Moderado
REG-04597,COM-04597,2026-07-01,Colombia,Comercio,99,3,58.0,7830.0,1.0,1.0,68.0857,2042.57,20.632,1531.93,6280913.0,COP,0.0826,0.3903,0.3956,0.1316,tarde,Moderado
REG-04598,VIV-04598,2026-07-01,Brasil,Vivienda,67,3,25.0,1725.0,1.0,0.6667,8.8627,265.88,3.9684,199.41,1086.78,BRL,0.1594,0.1397,0.1875,0.5134,noche,Eficiente
REG-04599,VIV-04599,2026-07-01,Brasil,Vivienda,106,1,23.0,1865.0,1.0,0.3333,12.55,376.5,3.5519,282.38,1538.97,BRL,0.1048,0.1603,0.1864,0.5485,noche,Ineficiente
REG-04600,VIV-04600,2026-07-01,Argentina,Vivienda,85,1,31.0,1985.0,1.0,0.3333,13.78,413.4,4.8635,310.05,294547.5,ARS,0.1501,0.1976,0.2682,0.3841,noche,Ineficiente
REG-04601,VIV-04601,2026-07-01,Brasil,Vivienda,69,4,12.0,1530.0,1.0,0.6667,7.3753,221.26,3.2067,165.94,904.37,BRL,0.1375,0.157,0.2251,0.4803,noche,Eficiente
REG-04602,COM-04602,2026-07-01,Colombia,Comercio,74,10,68.0,6740.0,1.0,0.6667,59.4037,1782.11,24.0826,1336.58,5479978.0,COP,0.074,0.3881,0.4045,0.1333,tarde,Ineficiente
REG-04603,VIV-04603,2026-07-01,Peru,Vivienda,115,5,12.0,1530.0,1.0,0.6667,7.053,211.59,1.8399,158.69,595.09,PEN,0.1437,0.2048,0.2757,0.3758,noche,Eficiente
REG-04604,VIV-04604,2026-07-01,Peru,Vivienda,71,4,20.0,1650.0,1.0,0.6667,7.775,233.25,3.2852,174.94,656.02,PEN,0.1327,0.1255,0.2463,0.4954,noche,Eficiente
REG-04605,COM-04605,2026-07-01,Argentina,Comercio,190,12,56.0,9750.0,1.0,0.75,96.414,2892.42,15.2233,2169.32,2060854.0,ARS,0.1102,0.3781,0.4286,0.0831,tarde,Moderado
REG-04606,COM-04606,2026-07-01,Mexico,Comercio,35,9,64.0,8730.0,1.0,1.0,79.1777,2375.33,67.8666,1781.5,32957.75,MXN,0.09,0.3862,0.4252,0.0986,tarde,Ineficiente
REG-04607,COM-04607,2026-07-01,Colombia,Comercio,45,11,37.0,6410.0,1.0,0.6667,55.9573,1678.72,37.3049,1259.04,5162064.0,COP,0.0513,0.4072,0.4186,0.1229,tarde,Ineficiente
REG-04608,VIV-04608,2026-07-01,Brasil,Vivienda,93,2,16.0,1590.0,1.0,0.6667,7.8103,234.31,2.5195,175.73,957.73,BRL,0.0857,0.1661,0.2488,0.4993,noche,Eficiente
REG-04609,VIV-04609,2026-07-01,Mexico,Vivienda,68,6,32.0,2000.0,1.0,0.3333,15.5687,467.06,6.8685,350.3,6480.55,MXN,0.1318,0.1561,0.2386,0.4735,noche,Ineficiente
REG-04610,VIV-04610,2026-07-01,Mexico,Vivienda,93,6,23.0,1695.0,1.0,0.6667,8.2243,246.73,2.653,185.05,3423.43,MXN,0.1218,0.1588,0.2277,0.4917,noche,Eficiente
REG-04611,VIV-04611,2026-07-01,Colombia,Vivienda,56,3,21.0,1665.0,1.0,0.6667,9.03,270.9,4.8375,203.17,832997.0,COP,0.1026,0.1957,0.2108,0.4909,noche,Eficiente
REG-04612,COM-04612,2026-07-01,Peru,Comercio,143,9,48.0,6305.0,1.0,0.6667,54.5957,1637.87,11.4536,1228.4,4606.5,PEN,0.0869,0.4082,0.4001,0.1049,manana,Eficiente
REG-04613,VIV-04613,2026-07-01,Chile,Vivienda,125,1,25.0,1725.0,1.0,0.6667,9.5457,286.37,2.291,214.78,197597.6,CLP,0.1202,0.1886,0.232,0.4591,noche,Moderado
REG-04614,VIV-04614,2026-07-01,Chile,Vivienda,134,6,23.0,1865.0,1.0,0.3333,12.5153,375.46,2.8019,281.59,259062.8,CLP,0.134,0.165,0.2647,0.4363,noche,Ineficiente
REG-04615,VIV-04615,2026-07-01,Peru,Vivienda,67,6,19.0,1635.0,1.0,0.6667,8.1447,244.34,3.6469,183.25,687.19,PEN,0.1265,0.2016,0.2319,0.44,noche,Eficiente
REG-04616,VIV-04616,2026-07-01,Brasil,Vivienda,127,5,27.0,1925.0,1.0,0.3333,12.4913,374.74,2.9507,281.06,1531.78,BRL,0.1228,0.1557,0.2792,0.4424,noche,Ineficiente
REG-04617,VIV-04617,2026-07-01,Mexico,Vivienda,96,4,18.0,1790.0,1.0,0.3333,12.0023,360.07,3.7507,270.05,4995.93,MXN,0.1421,0.2163,0.2212,0.4204,noche,Moderado
REG-04618,COM-04618,2026-07-01,Brasil,Comercio,172,11,42.0,6485.0,1.0,1.0,56.58,1697.4,9.8686,1273.05,6938.12,BRL,0.0599,0.4461,0.373,0.121,manana,Eficiente
REG-04619,COM-04619,2026-07-01,Peru,Comercio,135,5,47.0,7935.0,1.0,1.0,70.121,2103.63,15.5824,1577.72,5916.45,PEN,0.1115,0.3632,0.3966,0.1288,tarde,Moderado
REG-04620,COM-04620,2026-07-01,Brasil,Comercio,107,6,43.0,3640.0,1.0,0.6667,32.8427,985.28,9.2082,738.96,4027.33,BRL,0.0679,0.4219,0.441,0.0692,tarde,Eficiente
REG-04621,VIV-04621,2026-07-01,Brasil,Vivienda,93,2,18.0,1790.0,1.0,0.3333,12.3023,369.07,3.9685,276.8,1508.56,BRL,0.0887,0.2182,0.2695,0.4236,noche,Moderado
REG-04622,VIV-04622,2026-07-01,Brasil,Vivienda,73,6,22.0,1850.0,1.0,0.3333,12.228,366.84,5.0252,275.13,1499.46,BRL,0.1522,0.2135,0.1919,0.4424,noche,Moderado
REG-04623,VIV-04623,2026-07-01,Argentina,Vivienda,65,5,25.0,1725.0,1.0,0.6667,9.501,285.03,4.3851,213.77,203081.5,ARS,0.1135,0.1352,0.228,0.5233,noche,Moderado
REG-04624,VIV-04624,2026-07-01,Argentina,Vivienda,147,2,29.0,1785.0,1.0,0.6667,9.198,275.94,1.8771,206.95,196602.5,ARS,0.1568,0.1409,0.2134,0.4889,noche,Eficiente
REG-04625,COM-04625,2026-07-01,Mexico,Comercio,165,12,56.0,6115.0,1.0,0.75,74.0007,2220.02,13.4547,1665.01,30802.69,MXN,0.0744,0.3995,0.3559,0.1703,manana,Moderado
REG-04626,VIV-04626,2026-07-01,Mexico,Vivienda,59,6,32.0,2000.0,1.0,0.3333,14.1917,425.75,7.2161,319.31,5907.23,MXN,0.1241,0.1658,0.2614,0.4488,noche,Ineficiente
REG-04627,COM-04627,2026-07-01,Mexico,Comercio,144,7,56.0,8340.0,1.0,0.6667,73.382,2201.46,15.2879,1651.1,30545.35,MXN,0.117,0.3611,0.3521,0.1699,manana,Moderado
REG-04628,VIV-04628,2026-07-01,Peru,Vivienda,85,2,22.0,1680.0,1.0,0.6667,9.666,289.98,3.4115,217.49,815.59,PEN,0.1558,0.1292,0.2497,0.4653,noche,Moderado
REG-04629,COM-04629,2026-07-01,Argentina,Comercio,75,6,28.0,3415.0,1.0,1.0,29.4287,882.86,11.7715,662.14,629033.0,ARS,0.1057,0.4411,0.4051,0.0481,manana,Eficiente
REG-04630,COM-04630,2026-07-01,Peru,Comercio,193,2,53.0,3250.0,1.0,0.6667,30.2627,907.88,4.704,680.91,2553.41,PEN,0.0633,0.4291,0.4127,0.0949,manana,Eficiente
REG-04631,VIV-04631,2026-07-01,Colombia,Vivienda,144,4,12.0,1530.0,1.0,0.6667,7.479,224.37,1.5581,168.28,689948.0,COP,0.1015,0.2129,0.2739,0.4117,noche,Eficiente
REG-04632,VIV-04632,2026-07-01,Mexico,Vivienda,42,2,30.0,1970.0,1.0,0.3333,13.2493,397.48,9.4638,298.11,5515.03,MXN,0.1331,0.1698,0.2521,0.445,noche,Ineficiente
REG-04633,VIV-04633,2026-07-01,Brasil,Vivienda,78,3,12.0,1700.0,1.0,0.3333,11.9597,358.79,4.5999,269.09,1466.54,BRL,0.1009,0.1412,0.2441,0.5138,noche,Moderado
REG-04634,VIV-04634,2026-07-01,Colombia,Vivienda,118,6,18.0,1620.0,1.0,0.6667,7.7903,233.71,1.9806,175.28,718648.0,COP,0.1363,0.2073,0.2269,0.4296,noche,Eficiente
REG-04635,VIV-04635,2026-07-01,Argentina,Vivienda,110,2,22.0,1680.0,1.0,0.6667,8.547,256.41,2.331,192.31,182694.5,ARS,0.1333,0.1726,0.1855,0.5086,noche,Eficiente
REG-04636,VIV-04636,2026-07-01,Mexico,Vivienda,93,1,15.0,1575.0,1.0,0.6667,8.2417,247.25,2.6586,185.44,3430.64,MXN,0.144,0.1436,0.2425,0.4698,noche,Eficiente
REG-04637,VIV-04637,2026-07-01,Colombia,Vivienda,69,2,32.0,1830.0,1.0,0.6667,10.8047,324.14,4.6977,243.1,996710.0,COP,0.083,0.2049,0.2218,0.4903,noche,Moderado
REG-04638,VIV-04638,2026-07-01,Brasil,Vivienda,79,6,26.0,1740.0,1.0,0.6667,8.5033,255.1,3.2291,191.32,1042.69,BRL,0.1233,0.1658,0.2449,0.4659,noche,Eficiente
REG-04639,VIV-04639,2026-07-01,Chile,Vivienda,60,4,19.0,1635.0,1.0,0.6667,7.9637,238.91,3.9818,179.18,164845.6,CLP,0.1076,0.1275,0.2363,0.5285,noche,Eficiente
REG-04640,COM-04640,2026-07-01,Colombia,Comercio,86,3,49.0,3325.0,1.0,0.6667,28.8743,866.23,10.0724,649.67,2663647.0,COP,0.11,0.4056,0.4344,0.05,tarde,Eficiente
REG-04641,VIV-04641,2026-07-01,Argentina,Vivienda,61,1,18.0,1620.0,1.0,0.6667,8.7407,262.22,4.2987,196.67,186836.5,ARS,0.1016,0.1853,0.2348,0.4783,noche,Eficiente
REG-04642,COM-04642,2026-07-01,Chile,Comercio,198,11,43.0,5785.0,1.0,0.5,72.4017,2172.05,10.9699,1629.04,1498716.8,CLP,0.1045,0.361,0.3576,0.1769,manana,Eficiente
REG-04643,COM-04643,2026-07-01,Chile,Comercio,187,2,59.0,3340.0,1.0,1.0,30.1213,903.64,4.8323,677.73,623511.6,CLP,0.1117,0.4323,0.4425,0.0135,tarde,Eficiente
REG-04644,VIV-04644,2026-07-01,Peru,Vivienda,120,3,22.0,1850.0,1.0,0.3333,13.581,407.43,3.3952,305.57,1145.89,PEN,0.1088,0.1863,0.2446,0.4604,noche,Ineficiente
REG-04645,VIV-04645,2026-07-01,Chile,Vivienda,84,2,14.0,1730.0,1.0,0.3333,11.7877,353.63,4.2099,265.22,244002.4,CLP,0.131,0.2058,0.2061,0.4571,noche,Moderado
REG-04646,VIV-04646,2026-07-01,Mexico,Vivienda,70,6,26.0,1910.0,1.0,0.3333,14.3723,431.17,6.1596,323.38,5982.53,MXN,0.09,0.1956,0.2489,0.4654,noche,Ineficiente
REG-04647,VIV-04647,2026-07-01,Argentina,Vivienda,102,6,30.0,1800.0,1.0,0.6667,10.4123,312.37,3.0625,234.28,222566.0,ARS,0.094,0.214,0.2337,0.4583,noche,Moderado
REG-04648,VIV-04648,2026-07-01,Chile,Vivienda,58,4,28.0,1770.0,1.0,0.6667,8.4677,254.03,4.3798,190.52,175278.4,CLP,0.0989,0.1249,0.2177,0.5584,noche,Eficiente
REG-04649,COM-04649,2026-07-01,Colombia,Comercio,197,6,52.0,8145.0,1.0,0.6667,72.405,2172.15,11.0261,1629.11,6679351.0,COP,0.0631,0.3613,0.4307,0.1449,tarde,Eficiente
REG-04650,VIV-04650,2026-07-01,Colombia,Vivienda,94,6,31.0,1815.0,1.0,0.6667,10.344,310.32,3.3013,232.74,954234.0,COP,0.1511,0.2016,0.2317,0.4157,noche,Moderado
REG-04651,VIV-04651,2026-07-01,Mexico,Vivienda,113,3,31.0,1985.0,1.0,0.3333,14.7807,443.42,3.9241,332.56,6152.36,MXN,0.1556,0.1893,0.2754,0.3797,noche,Ineficiente
REG-04652,COM-04652,2026-07-01,Chile,Comercio,128,10,42.0,6350.0,1.0,1.0,56.226,1686.78,13.178,1265.09,1163882.8,CLP,0.1156,0.4197,0.4301,0.0346,tarde,Moderado
REG-04653,COM-04653,2026-07-01,Mexico,Comercio,108,2,25.0,3565.0,1.0,0.5,43.8507,1315.52,12.1807,986.64,18252.84,MXN,0.1043,0.4258,0.381,0.0889,manana,Eficiente
REG-04654,VIV-04654,2026-07-01,Chile,Vivienda,97,1,24.0,1880.0,1.0,0.3333,13.7443,412.33,4.2508,309.25,284510.0,CLP,0.1125,0.1521,0.2523,0.4831,noche,Ineficiente
REG-04655,VIV-04655,2026-07-01,Chile,Vivienda,109,4,27.0,1925.0,1.0,0.3333,14.5313,435.94,3.9994,326.95,300794.0,CLP,0.0967,0.1539,0.2234,0.526,noche,Ineficiente
REG-04656,VIV-04656,2026-07-01,Chile,Vivienda,106,5,13.0,1715.0,1.0,0.3333,11.7987,353.96,3.3392,265.47,244232.4,CLP,0.156,0.1838,0.1978,0.4625,noche,Moderado
REG-04657,VIV-04657,2026-07-01,Peru,Vivienda,77,6,30.0,1800.0,1.0,0.6667,9.5303,285.91,3.7131,214.43,804.11,PEN,0.1381,0.1501,0.2715,0.4402,noche,Moderado
REG-04658,VIV-04658,2026-07-01,Brasil,Vivienda,90,3,22.0,1850.0,1.0,0.3333,13.167,395.01,4.389,296.26,1614.62,BRL,0.1075,0.1835,0.2379,0.471,noche,Ineficiente
REG-04659,VIV-04659,2026-07-01,Colombia,Vivienda,136,6,14.0,1730.0,1.0,0.3333,11.7103,351.31,2.5832,263.48,1080268.0,COP,0.1149,0.1594,0.2381,0.4875,noche,Moderado
REG-04660,COM-04660,2026-07-01,Brasil,Comercio,44,2,52.0,7605.0,1.0,1.0,69.0263,2070.79,47.0634,1553.09,8464.34,BRL,0.0848,0.4414,0.4196,0.0542,manana,Ineficiente
REG-04661,COM-04661,2026-07-01,Peru,Comercio,129,2,60.0,5540.0,1.0,1.0,49.9297,1497.89,11.6116,1123.42,4212.83,PEN,0.1026,0.3698,0.3626,0.165,manana,Eficiente
REG-04662,VIV-04662,2026-07-01,Peru,Vivienda,79,5,12.0,1700.0,1.0,0.3333,11.3177,339.53,4.2978,254.65,954.94,PEN,0.1052,0.2085,0.2543,0.432,noche,Moderado
REG-04663,VIV-04663,2026-07-01,Chile,Vivienda,108,6,13.0,1715.0,1.0,0.3333,11.2163,336.49,3.1156,252.37,232180.4,CLP,0.1144,0.2114,0.2763,0.398,noche,Moderado
REG-04664,VIV-04664,2026-07-01,Mexico,Vivienda,116,2,15.0,1745.0,1.0,0.3333,12.224,366.72,3.1614,275.04,5088.24,MXN,0.1349,0.2186,0.277,0.3695,noche,Moderado
REG-04665,VIV-04665,2026-07-01,Colombia,Vivienda,74,4,15.0,1745.0,1.0,0.3333,11.957,358.71,4.8474,269.03,1103023.0,COP,0.1105,0.171,0.2788,0.4396,noche,Moderado
REG-04666,VIV-04666,2026-07-01,Chile,Vivienda,81,1,18.0,1790.0,1.0,0.3333,12.8353,385.06,4.7538,288.8,265696.0,CLP,0.0872,0.181,0.226,0.5059,noche,Ineficiente
REG-04667,VIV-04667,2026-07-01,Brasil,Vivienda,60,6,30.0,1800.0,1.0,0.6667,8.934,268.02,4.467,201.01,1095.5,BRL,0.1265,0.1715,0.2363,0.4657,noche,Eficiente
REG-04668,VIV-04668,2026-07-01,Colombia,Vivienda,70,2,31.0,1815.0,1.0,0.6667,9.1217,273.65,3.9093,205.24,841484.0,COP,0.1061,0.1742,0.2593,0.4604,noche,Eficiente
REG-04669,COM-04669,2026-07-01,Peru,Comercio,121,5,59.0,3745.0,1.0,1.0,33.7977,1013.93,8.3796,760.45,2851.69,PEN,0.1146,0.4054,0.446,0.034,tarde,Eficiente
REG-04670,VIV-04670,2026-07-01,Argentina,Vivienda,93,4,20.0,1820.0,1.0,0.3333,11.8417,355.25,3.8199,266.44,253118.0,ARS,0.1071,0.2127,0.2399,0.4404,noche,Moderado
REG-04671,VIV-04671,2026-07-01,Mexico,Vivienda,71,5,20.0,1650.0,1.0,0.6667,9.1953,275.86,3.8854,206.9,3827.65,MXN,0.1018,0.2185,0.239,0.4407,noche,Eficiente
REG-04672,VIV-04672,2026-07-01,Mexico,Vivienda,86,2,20.0,1650.0,1.0,0.6667,8.8037,264.11,3.071,198.08,3664.48,MXN,0.085,0.1714,0.2373,0.5063,noche,Eficiente
REG-04673,VIV-04673,2026-07-01,Peru,Vivienda,139,6,27.0,1925.0,1.0,0.3333,13.185,395.55,2.8457,296.66,1112.48,PEN,0.1597,0.1325,0.2238,0.484,noche,Ineficiente
REG-04674,VIV-04674,2026-07-01,Peru,Vivienda,120,3,20.0,1650.0,1.0,0.6667,8.6987,260.96,2.1747,195.72,733.95,PEN,0.1549,0.1513,0.2026,0.4912,noche,Eficiente
REG-04675,COM-04675,2026-07-01,Argentina,Comercio,58,8,33.0,5945.0,1.0,1.0,52.995,1589.85,27.4112,1192.39,1132770.5,ARS,0.0751,0.421,0.4013,0.1025,manana,Ineficiente
REG-04676,COM-04676,2026-07-01,Brasil,Comercio,39,5,44.0,6440.0,1.0,0.75,69.648,2089.44,53.5754,1567.08,8540.59,BRL,0.06,0.4248,0.4086,0.1066,manana,Ineficiente
REG-04677,VIV-04677,2026-07-01,Peru,Vivienda,136,6,23.0,1695.0,1.0,0.6667,8.618,258.54,1.901,193.91,727.16,PEN,0.0983,0.146,0.2344,0.5213,noche,Eficiente
REG-04678,VIV-04678,2026-07-01,Argentina,Vivienda,91,4,16.0,1760.0,1.0,0.3333,11.8067,354.2,3.8923,265.65,252367.5,ARS,0.1442,0.2174,0.2138,0.4247,noche,Moderado
REG-04679,VIV-04679,2026-07-01,Colombia,Vivienda,77,3,29.0,1955.0,1.0,0.3333,14.5133,435.4,5.6545,326.55,1338855.0,COP,0.1598,0.21,0.1897,0.4406,noche,Ineficiente
REG-04680,VIV-04680,2026-07-01,Colombia,Vivienda,102,3,23.0,1865.0,1.0,0.3333,13.35,400.5,3.9265,300.38,1231558.0,COP,0.1583,0.2094,0.2401,0.3923,noche,Ineficiente
REG-04681,VIV-04681,2026-07-01,Chile,Vivienda,60,6,27.0,1925.0,1.0,0.3333,12.855,385.65,6.4275,289.24,266100.8,CLP,0.1057,0.1922,0.276,0.4261,noche,Ineficiente
REG-04682,VIV-04682,2026-07-01,Chile,Vivienda,128,1,17.0,1605.0,1.0,0.6667,8.6467,259.4,2.0266,194.55,178986.0,CLP,0.1173,0.2132,0.2699,0.3996,noche,Eficiente
REG-04683,VIV-04683,2026-07-01,Chile,Vivienda,113,2,16.0,1760.0,1.0,0.3333,12.0797,362.39,3.207,271.79,250046.8,CLP,0.0983,0.1712,0.1922,0.5382,noche,Moderado
REG-04684,VIV-04684,2026-07-01,Argentina,Vivienda,55,5,20.0,1650.0,1.0,0.6667,8.8333,265.0,4.8182,198.75,188812.5,ARS,0.1547,0.1927,0.1866,0.466,noche,Eficiente
REG-04685,VIV-04685,2026-07-01,Colombia,Vivienda,102,2,12.0,1700.0,1.0,0.3333,11.757,352.71,3.4579,264.53,1084573.0,COP,0.1507,0.193,0.2167,0.4396,noche,Moderado
REG-04686,VIV-04686,2026-07-01,Chile,Vivienda,104,2,18.0,1620.0,1.0,0.6667,8.628,258.84,2.4888,194.13,178599.6,CLP,0.158,0.1832,0.269,0.3899,noche,Eficiente
REG-04687,COM-04687,2026-07-01,Colombia,Comercio,115,6,49.0,5915.0,1.0,1.0,50.8773,1526.32,13.2723,1144.74,4693434.0,COP,0.107,0.3841,0.4306,0.0782,tarde,Moderado
REG-04688,COM-04688,2026-07-01,Colombia,Comercio,128,7,36.0,7325.0,1.0,0.75,86.5723,2597.17,20.2904,1947.88,7986308.0,COP,0.0505,0.442,0.3715,0.136,manana,Moderado
