id_inmueble,tipo_establecimiento,superficie_m2,habitantes_empleados,pais_ubicacion
VIV-04614,Vivienda,134,6,Chile
VIV-04615,Vivienda,67,6,Peru
VIV-04616,Vivienda,127,5,Brasil
VIV-04617,Vivienda,96,4,Mexico
COM-04618,Comercio,172,11,Brasil
COM-04619,Comercio,135,5,Peru
COM-04620,Comercio,107,6,Brasil
VIV-04621,Vivienda,93,2,Brasil
VIV-04622,Vivienda,73,6,Brasil
VIV-04623,Vivienda,65,5,Argentina
VIV-04624,Vivienda,147,2,Argentina
COM-04625,Comercio,165,12,Mexico
VIV-04626,Vivienda,59,6,Mexico
COM-04627,Comercio,144,7,Mexico
VIV-04628,Vivienda,85,2,Peru
COM-04629,Comercio,75,6,Argentina
COM-04630,Comercio,193,2,Peru
VIV-04631,Vivienda,144,4,Colombia
VIV-04632,Vivienda,42,2,Mexico
VIV-04633,Vivienda,78,3,Brasil
VIV-04634,Vivienda,118,6,Colombia
VIV-04635,Vivienda,110,2,Argentina
VIV-04636,Vivienda,93,1,Mexico
VIV-04637,Vivienda,69,2,Colombia
VIV-04638,Vivienda,79,6,Brasil
VIV-04639,Vivienda,60,4,Chile
COM-04640,Comercio,86,3,Colombia
VIV-04641,Vivienda,61,1,Argentina
COM-04642,Comercio,198,11,Chile
COM-04643,Comercio,187,2,Chile
VIV-04644,Vivienda,120,3,Peru
VIV-04645,Vivienda,84,2,Chile
VIV-04646,Vivienda,70,6,Mexico
VIV-04647,Vivienda,102,6,Argentina
VIV-04648,Vivienda,58,4,Chile
COM-04649,Comercio,197,6,Colombia
VIV-04650,Vivienda,94,6,Colombia
VIV-04651,Vivienda,113,3,Mexico
COM-04652,Comercio,128,10,Chile
COM-04653,Comercio,108,2,Mexico
VIV-04654,Vivienda,97,1,Chile
VIV-04655,Vivienda,109,4,Chile
VIV-04656,Vivienda,106,5,Chile
VIV-04657,Vivienda,77,6,Peru
VIV-04658,Vivienda,90,3,Brasil
VIV-04659,Vivienda,136,6,Colombia
COM-04660,Comercio,44,2,Brasil
COM-04661,Comercio,129,2,Peru
VIV-04662,Vivienda,79,5,Peru
VIV-04663,Vivienda,108,6,Chile
VIV-04664,Vivienda,116,2,Mexico
VIV-04665,Vivienda,74,4,Colombia
VIV-04666,Vivienda,81,1,Chile
VIV-04667,Vivienda,60,6,Brasil
VIV-04668,Vivienda,70,2,Colombia
COM-04669,Comercio,121,5,Peru
VIV-04670,Vivienda,93,4,Argentina
VIV-04671,Vivienda,71,5,Mexico
VIV-04672,Vivienda,86,2,Mexico
VIV-04673,Vivienda,139,6,Peru
VIV-04674,Vivienda,120,3,Peru
COM-04675,Comercio,58,8,Argentina
COM-04676,Comercio,39,5,Brasil
VIV-04677,Vivienda,136,6,Peru
VIV-04678,Vivienda,91,4,Argentina
VIV-04679,Vivienda,77,3,Colombia
VIV-04680,Vivienda,102,3,Colombia
VIV-04681,Vivienda,60,6,Chile
VIV-04682,Vivienda,128,1,Chile
VIV-04683,Vivienda,113,2,Chile
VIV-04684,Vivienda,55,5,Argentina
VIV-04685,Vivienda,102,2,Colombia
VIV-04686,Vivienda,104,2,Chile
COM-04687,Comercio,115,6,Colombia
COM-04688,Comercio,128,7,Colombia
VIV-04689,Vivienda,77,4,Colombia
COM-04690,Comercio,197,3,Colombia
VIV-04691,Vivienda,108,6,Chile
VIV-04692,Vivienda,97,3,Peru
VIV-04693,Vivienda,57,1,Peru
VIV-04694,Vivienda,125,4,Colombia
COM-04695,Comercio,118,8,Chile
VIV-04696,Vivienda,125,5,Chile
VIV-04697,Vivienda,76,4,Argentina
COM-04698,Comercio,112,8,Brasil
COM-04699,Comercio,104,10,Argentina
VIV-04700,Vivienda,120,1,Peru
VIV-04701,Vivienda,97,1,Colombia
VIV-04702,Vivienda,97,5,Peru
VIV-04703,Vivienda,113,3,Peru
VIV-04704,Vivienda,99,5,Peru
VIV-04705,Vivienda,75,5,Peru
VIV-04706,Vivienda,40,3,Mexico
VIV-04707,Vivienda,101,4,Colombia
VIV-04708,Vivienda,54,1,Chile
VIV-04709,Vivienda,105,3,Colombia
VIV-04710,Vivienda,112,4,Brasil
VIV-04711,Vivienda,43,3,Peru
VIV-04712,Vivienda,91,1,Argentina
VIV-04713,Vivienda,85,2,Colombia
COM-04714,Comercio,130,2,Chile
VIV-04715,Vivienda,99,5,Peru
VIV-04716,Vivienda,111,6,Argentina
VIV-04717,Vivienda,88,5,Peru
VIV-04718,Vivienda,81,5,Argentina
COM-04719,Comercio,91,3,Colombia
COM-04720,Comercio,75,3,Argentina
VIV-04721,Vivienda,111,4,Argentina
COM-04722,Comercio,134,6,Argentina
VIV-04723,Vivienda,103,1,Mexico
COM-04724,Comercio,37,7,Argentina
VIV-04725,Vivienda,94,5,Peru
VIV-04726,Vivienda,49,4,Argentina
VIV-04727,Vivienda,95,3,Brasil
VIV-04728,Vivienda,68,3,Mexico
VIV-04729,Vivienda,99,6,Argentina
VIV-04730,Vivienda,105,1,Chile
VIV-04731,Vivienda,59,6,Chile
VIV-04732,Vivienda,65,4,Peru
VIV-04733,Vivienda,121,5,Brasil
VIV-04734,Vivienda,96,4,Chile
COM-04735,Comercio,83,9,Argentina
VIV-04736,Vivienda,138,3,Argentina
COM-04737,Comercio,45,4,Argentina
COM-04738,Comercio,193,8,Mexico
COM-04739,Comercio,171,3,Chile
COM-04740,Comercio,56,5,Brasil
COM-04741,Comercio,83,12,Brasil
COM-04742,Comercio,189,8,Colombia
VIV-04743,Vivienda,112,6,Mexico
VIV-04744,Vivienda,72,3,Colombia
VIV-04745,Vivienda,60,5,Mexico
VIV-04746,Vivienda,91,5,Chile
VIV-04747,Vivienda,100,2,Brasil
VIV-04748,Vivienda,56,6,Colombia
VIV-04749,Vivienda,110,5,Colombia
COM-04750,Comercio,100,8,Colombia
VIV-04751,Vivienda,136,3,Colombia
COM-04752,Comercio,149,9,Chile
VIV-04753,Vivienda,106,1,Mexico
VIV-04754,Vivienda,48,2,Brasil
VIV-04755,Vivienda,109,4,Colombia
VIV-04756,Vivienda,68,3,Chile
COM-04757,Comercio,188,10,Colombia
VIV-04758,Vivienda,81,3,Argentina
VIV-04759,Vivienda,144,4,Mexico
VIV-04760,Vivienda,114,5,Peru
COM-04761,Comercio,46,2,Peru
VIV-04762,Vivienda,86,6,Mexico
VIV-04763,Vivienda,77,6,Colombia
COM-04764,Comercio,159,12,Mexico
VIV-04765,Vivienda,62,4,Mexico
VIV-04766,Vivienda,66,6,Chile
VIV-04767,Vivienda,73,5,Mexico
VIV-04768,Vivienda,83,2,Brasil
VIV-04769,Vivienda,61,3,Brasil
VIV-04770,Vivienda,78,5,Mexico
COM-04771,Comercio,158,7,Peru
VIV-04772,Vivienda,130,4,Argentina
VIV-04773,Vivienda,101,6,Chile
VIV-04774,Vivienda,104,4,Colombia
VIV-04775,Vivienda,113,2,Chile
COM-04776,Comercio,181,4,Peru
VIV-04777,Vivienda,94,2,Chile
VIV-04778,Vivienda,120,3,Chile
VIV-04779,Vivienda,41,3,Colombia
COM-04780,Comercio,87,3,Chile
COM-04781,Comercio,187,9,Colombia
VIV-04782,Vivienda,100,2,Colombia
VIV-04783,Vivienda,77,3,Brasil
VIV-04784,Vivienda,107,2,Colombia
VIV-04785,Vivienda,132,2,Colombia
COM-04786,Comercio,145,9,Argentina
VIV-04787,Vivienda,102,6,Mexico
COM-04788,Comercio,197,10,Brasil
VIV-04789,Vivienda,114,6,Chile
VIV-04790,Vivienda,75,3,Argentina
VIV-04791,Vivienda,100,5,Peru
VIV-04792,Vivienda,109,2,Brasil
VIV-04793,Vivienda,59,4,Colombia
COM-04794,Comercio,150,5,Chile
VIV-04795,Vivienda,79,2,Mexico
VIV-04796,Vivienda,58,6,Mexico
VIV-04797,Vivienda,100,4,Peru
VIV-04798,Vivienda,70,5,Colombia
COM-04799,Comercio,86,8,Chile
VIV-04800,Vivienda,80,6,Argentina
VIV-04801,Vivienda,109,4,Mexico
VIV-04802,Vivienda,109,2,Argentina
VIV-04803,Vivienda,93,1,Brasil
COM-04804,Comercio,121,4,Brasil
VIV-04805,Vivienda,107,2,Colombia
VIV-04806,Vivienda,42,4,Mexico
VIV-04807,Vivienda,95,3,Chile
VIV-04808,Vivienda,83,1,Argentina
VIV-04809,Vivienda,92,4,Brasil
VIV-04810,Vivienda,92,1,Brasil
VIV-04811,Vivienda,66,5,Colombia
VIV-04812,Vivienda,127,3,Brasil
VIV-04813,Vivienda,93,6,Chile
COM-04814,Comercio,160,9,Colombia
COM-04815,Comercio,171,6,Brasil
COM-04816,Comercio,87,4,Brasil
VIV-04817,Vivienda,97,6,Peru
VIV-04818,Vivienda,75,2,Mexico
VIV-04819,Vivienda,132,5,Peru
VIV-04820,Vivienda,56,6,Argentina
VIV-04821,Vivienda,121,4,Argentina
COM-04822,Comercio,178,6,Chile
VIV-04823,Vivienda,77,1,Argentina
VIV-04824,Vivienda,81,3,Chile
COM-04825,Comercio,182,11,Colombia
VIV-04826,Vivienda,85,5,Peru
VIV-04827,Vivienda,40,4,Chile
COM-04828,Comercio,97,2,Argentina
VIV-04829,Vivienda,67,6,Chile
VIV-04830,Vivienda,68,1,Argentina
VIV-04831,Vivienda,58,3,Mexico
VIV-04832,Vivienda,89,4,Chile
COM-04833,Comercio,55,12,Chile
COM-04834,Comercio,99,6,Peru
VIV-04835,Vivienda,92,5,Peru
VIV-04836,Vivienda,40,6,Chile
VIV-04837,Vivienda,83,1,Argentina
COM-04838,Comercio,76,3,Colombia
VIV-04839,Vivienda,93,2,Mexico
VIV-04840,Vivienda,90,4,Peru
VIV-04841,Vivienda,112,2,Argentina
COM-04842,Comercio,108,5,Brasil
COM-04843,Comercio,175,10,Argentina
VIV-04844,Vivienda,77,2,Peru
VIV-04845,Vivienda,69,6,Mexico
VIV-04846,Vivienda,76,5,Brasil
COM-04847,Comercio,33,3,Brasil
VIV-04848,Vivienda,134,2,Brasil
VIV-04849,Vivienda,70,5,Chile
COM-04850,Comercio,177,7,Colombia
VIV-04851,Vivienda,98,3,Argentina
VIV-04852,Vivienda,104,5,Brasil
VIV-04853,Vivienda,140,2,Colombia
VIV-04854,Vivienda,86,3,Chile
VIV-04855,Vivienda,64,2,Argentina
VIV-04856,Vivienda,112,2,Colombia
COM-04857,Comercio,123,4,Mexico
COM-04858,Comercio,197,12,Chile
VIV-04859,Vivienda,98,2,Colombia
VIV-04860,Vivienda,116,4,Brasil
VIV-04861,Vivienda,77,1,Peru
VIV-04862,Vivienda,64,6,Peru
VIV-04863,Vivienda,91,5,Argentina
VIV-04864,Vivienda,100,2,Argentina
VIV-04865,Vivienda,74,6,Argentina
VIV-04866,Vivienda,72,2,Argentina
COM-04867,Comercio,92,9,Colombia
COM-04868,Comercio,33,6,Mexico
VIV-04869,Vivienda,84,3,Chile
VIV-04870,Vivienda,92,5,Chile
COM-04871,Comercio,135,5,Colombia
VIV-04872,Vivienda,97,1,Mexico
VIV-04873,Vivienda,100,5,Mexico
VIV-04874,Vivienda,66,2,Mexico
VIV-04875,Vivienda,119,6,Colombia
VIV-04876,Vivienda,66,4,Chile
COM-04877,Comercio,43,10,Argentina
VIV-04878,Vivienda,106,5,Mexico
VIV-04879,Vivienda,72,5,Chile
VIV-04880,Vivienda,109,5,Peru
VIV-04881,Vivienda,83,1,Peru
COM-04882,Comercio,167,4,Chile
VIV-04883,Vivienda,101,6,Brasil
VIV-04884,Vivienda,126,3,Argentina
COM-04885,Comercio,62,5,Mexico
COM-04886,Comercio,97,4,Colombia
VIV-04887,Vivienda,62,4,Argentina
VIV-04888,Vivienda,118,5,Argentina
VIV-04889,Vivienda,92,3,Mexico
VIV-04890,Vivienda,88,1,Argentina
VIV-04891,Vivienda,99,5,Peru
VIV-04892,Vivienda,97,5,Argentina
VIV-04893,Vivienda,107,6,Chile
VIV-04894,Vivienda,108,3,Colombia
VIV-04895,Vivienda,126,5,Brasil
VIV-04896,Vivienda,101,1,Chile
VIV-04897,Vivienda,125,6,Mexico
COM-04898,Comercio,138,12,Argentina
COM-04899,Comercio,78,9,Argentina
VIV-04900,Vivienda,137,5,Peru
VIV-04901,Vivienda,66,3,Peru
VIV-04902,Vivienda,85,2,Mexico
VIV-04903,Vivienda,85,6,Mexico
VIV-04904,Vivienda,94,2,Colombia
COM-04905,Comercio,130,4,Brasil
VIV-04906,Vivienda,81,1,Peru
COM-04907,Comercio,164,3,Mexico
VIV-04908,Vivienda,85,4,Peru
VIV-04909,Vivienda,78,1,Brasil
VIV-04910,Vivienda,49,1,Colombia
VIV-04911,Vivienda,99,4,Chile
COM-04912,Comercio,97,7,Argentina
VIV-04913,Vivienda,45,1,Brasil
VIV-04914,Vivienda,85,2,Peru
COM-04915,Comercio,72,3,Brasil
VIV-04916,Vivienda,87,2,Colombia
VIV-04917,Vivienda,108,1,Mexico
COM-04918,Comercio,37,9,Peru
VIV-04919,Vivienda,70,4,Mexico
VIV-04920,Vivienda,77,1,Chile
COM-04921,Comercio,47,8,Chile
VIV-04922,Vivienda,50,5,Chile
VIV-04923,Vivienda,71,3,Argentina
COM-04924,Comercio,102,5,Peru
VIV-04925,Vivienda,40,2,Brasil
COM-04926,Comercio,83,11,Colombia
VIV-04927,Vivienda,137,2,Mexico
VIV-04928,Vivienda,85,1,Mexico
VIV-04929,Vivienda,55,6,Chile
VIV-04930,Vivienda,77,3,Chile
VIV-04931,Vivienda,98,1,Argentina
VIV-04932,Vivienda,126,4,Brasil
VIV-04933,Vivienda,120,5,Mexico
COM-04934,Comercio,86,10,Peru
VIV-04935,Vivienda,83,2,Brasil
VIV-04936,Vivienda,40,5,Peru
COM-04937,Comercio,176,5,Mexico
VIV-04938,Vivienda,51,2,Peru
VIV-04939,Vivienda,91,3,Mexico
VIV-04940,Vivienda,116,4,Brasil
VIV-04941,Vivienda,55,1,Colombia
VIV-04942,Vivienda,72,5,Colombia
VIV-04943,Vivienda,96,5,Brasil
VIV-04944,Vivienda,68,1,Brasil
COM-04945,Comercio,62,3,Colombia
VIV-04946,Vivienda,128,1,Colombia
VIV-04947,Vivienda,74,5,Argentina
VIV-04948,Vivienda,123,6,Colombia
COM-04949,Comercio,190,2,Mexico
VIV-04950,Vivienda,62,4,Chile
VIV-04951,Vivienda,115,5,Peru
VIV-04952,Vivienda,88,2,Colombia
VIV-04953,Vivienda,45,3,Argentina
COM-04954,Comercio,119,9,Colombia
VIV-04955,Vivienda,96,3,Brasil
VIV-04956,Vivienda,107,3,Argentina
COM-04957,Comercio,164,4,Brasil
VIV-04958,Vivienda,68,3,Colombia
VIV-04959,Vivienda,58,6,Argentina
VIV-04960,Vivienda,46,6,Argentina
VIV-04961,Vivienda,75,6,Colombia
VIV-04962,Vivienda,80,5,Mexico
COM-04963,Comercio,63,7,Chile
VIV-04964,Vivienda,96,6,Chile
VIV-04965,Vivienda,50,6,Chile
VIV-04966,Vivienda,82,3,Argentina
COM-04967,Comercio,58,4,Chile
COM-04968,Comercio,102,7,Brasil
VIV-04969,Vivienda,45,2,Colombia
VIV-04970,Vivienda,146,1,Peru
VIV-04971,Vivienda,83,2,Chile
VIV-04972,Vivienda,94,6,Mexico
VIV-04973,Vivienda,83,1,Colombia
VIV-04974,Vivienda,98,4,Peru
VIV-04975,Vivienda,58,5,Chile
VIV-04976,Vivienda,87,1,Argentina
VIV-04977,Vivienda,112,5,Argentina
VIV-04978,Vivienda,108,3,Colombia
VIV-04979,Vivienda,87,4,Colombia
VIV-04980,Vivienda,87,3,Argentina
VIV-04981,Vivienda,40,6,Brasil
VIV-04982,Vivienda,83,3,Colombia
VIV-04983,Vivienda,80,5,Colombia
VIV-04984,Vivienda,86,3,Brasil
VIV-04985,Vivienda,71,2,Brasil
COM-04986,Comercio,178,8,Peru
VIV-04987,Vivienda,98,6,Peru
VIV-04988,Vivienda,110,4,Chile
VIV-04989,Vivienda,103,2,Peru
VIV-04990,Vivienda,114,6,Peru
VIV-04991,Vivienda,98,5,Mexico
COM-04992,Comercio,57,3,Brasil
VIV-04993,Vivienda,60,1,Mexico
COM-04994,Comercio,42,5,Peru
COM-04995,Comercio,148,9,Argentina
VIV-04996,Vivienda,83,5,Chile
COM-04997,Comercio,118,5,Argentina
VIV-04998,Vivienda,118,5,Argentina
VIV-04999,Vivienda,117,3,Mexico
VIV-05000,Vivienda,123,2,Mexico
