id_registro,id_inmueble,anio_mes_dd,pais_ubicacion,tipo_establecimiento,categoria_comercio,superficie_m2,habitantes_empleados,total_equipos,potencia_total_watts,tiene_inverter,porcentaje_inverter,consumo_kwh_dia,consumo_kwh_mes,intensidad_energetica_kwh_m2,costo_factura_usd,costo_factura_moneda_local,codigo_moneda,pct_dist_madrugada,pct_dist_manana,pct_dist_tarde,pct_dist_noche,franja_pico_dominante,efficiency_label
REG-04178,VIV-04177,2026-07-01,Brasil,Vivienda,No Aplica,112,1,16.0,1590.0,1.0,0.6667,7.4283,222.85,1.9897,167.14,910.91,BRL,0.1341,0.1752,0.1971,0.4937,noche,Ineficiente
REG-04179,COM-04178,2026-07-01,Brasil,Comercio,Categoria B,120,11,18.0,9210.0,1.0,0.6667,75.1633,2254.9,18.7908,1691.18,9216.93,BRL,0.1068,0.3044,0.4743,0.1145,tarde,Eficiente
REG-04180,VIV-04179,2026-07-01,Colombia,Vivienda,No Aplica,78,5,25.0,1725.0,1.0,0.6667,8.735,262.05,3.3596,196.54,805814.0,COP,0.1544,0.1956,0.2678,0.3823,noche,Ineficiente
REG-04181,COM-04180,2026-07-01,Colombia,Comercio,Categoria C,31,6,19.0,3225.0,1.0,0.5,73.6087,2208.26,71.2342,1656.2,6790420.0,COP,0.2514,0.2486,0.2782,0.2217,tarde,Moderado
REG-04182,COM-04181,2026-07-01,Brasil,Comercio,Categoria C,78,6,30.0,2655.0,1.0,0.5,56.029,1680.87,21.5496,1260.65,6870.54,BRL,0.2601,0.2326,0.2595,0.2479,madrugada,Eficiente
REG-04183,COM-04182,2026-07-01,Mexico,Comercio,Categoria A,66,2,12.0,450.0,1.0,1.0,3.351,100.53,1.5232,75.4,1394.9,MXN,0.0755,0.4566,0.4357,0.0322,manana,Eficiente
REG-04184,VIV-04183,2026-07-01,Brasil,Vivienda,No Aplica,98,5,12.0,1700.0,1.0,0.3333,10.9787,329.36,3.3608,247.02,1346.26,BRL,0.1448,0.1397,0.2424,0.4732,noche,Ineficiente
REG-04185,COM-04184,2026-07-01,Chile,Comercio,Categoria C,71,11,19.0,1755.0,1.0,0.5,37.3667,1121.0,15.7887,840.75,773490.0,CLP,0.2462,0.2235,0.2216,0.3087,noche,Eficiente
REG-04186,VIV-04185,2026-07-01,Argentina,Vivienda,No Aplica,120,1,26.0,1910.0,1.0,0.3333,12.3347,370.04,3.0837,277.53,263653.5,ARS,0.0839,0.1571,0.2167,0.5423,noche,Ineficiente
REG-04187,VIV-04186,2026-07-01,Mexico,Vivienda,No Aplica,123,3,20.0,1650.0,1.0,0.6667,7.9723,239.17,1.9445,179.38,3318.53,MXN,0.099,0.1589,0.2294,0.5127,noche,Ineficiente
REG-04188,VIV-04187,2026-07-01,Brasil,Vivienda,No Aplica,75,5,29.0,1955.0,1.0,0.3333,13.1647,394.94,5.2659,296.2,1614.29,BRL,0.1536,0.2055,0.2641,0.3768,noche,Ineficiente
REG-04189,VIV-04188,2026-07-01,Colombia,Vivienda,No Aplica,104,6,14.0,1560.0,1.0,0.6667,7.344,220.32,2.1185,165.24,677484.0,COP,0.0861,0.215,0.2224,0.4765,noche,Ineficiente
REG-04190,COM-04189,2026-07-01,Chile,Comercio,Categoria C,63,5,19.0,3225.0,1.0,0.5,73.3703,2201.11,34.9383,1650.83,1518763.6,CLP,0.2509,0.2415,0.2345,0.2731,noche,Eficiente
REG-04191,VIV-04190,2026-07-01,Mexico,Vivienda,No Aplica,139,3,25.0,1895.0,1.0,0.3333,11.9767,359.3,2.5849,269.48,4985.38,MXN,0.0848,0.189,0.2707,0.4555,noche,Ineficiente
REG-04192,VIV-04191,2026-07-01,Peru,Vivienda,No Aplica,101,1,16.0,1590.0,1.0,0.6667,7.7033,231.1,2.2881,173.32,649.95,PEN,0.1572,0.2106,0.2232,0.4091,noche,Ineficiente
REG-04193,COM-04192,2026-07-01,Chile,Comercio,Categoria B,145,5,30.0,9390.0,1.0,0.3333,76.6323,2298.97,15.855,1724.23,1586291.6,CLP,0.044,0.239,0.4562,0.2608,tarde,Eficiente
REG-04194,VIV-04193,2026-07-01,Argentina,Vivienda,No Aplica,71,4,12.0,1530.0,1.0,0.6667,6.9887,209.66,2.953,157.25,149387.5,ARS,0.0816,0.2071,0.207,0.5042,noche,Moderado
REG-04195,VIV-04194,2026-07-01,Chile,Vivienda,No Aplica,66,5,14.0,1560.0,1.0,0.6667,7.3243,219.73,3.3292,164.8,151616.0,CLP,0.1357,0.1206,0.2716,0.4721,noche,Ineficiente
REG-04196,VIV-04195,2026-07-01,Argentina,Vivienda,No Aplica,49,2,32.0,1830.0,1.0,0.6667,8.514,255.42,5.2127,191.56,181982.0,ARS,0.0914,0.1384,0.2716,0.4986,noche,Ineficiente
REG-04197,VIV-04196,2026-07-01,Peru,Vivienda,No Aplica,67,6,18.0,1620.0,1.0,0.6667,7.3993,221.98,3.3131,166.48,624.3,PEN,0.1232,0.2097,0.2113,0.4558,noche,Ineficiente
REG-04198,VIV-04197,2026-07-01,Mexico,Vivienda,No Aplica,136,1,26.0,1910.0,1.0,0.3333,12.4787,374.36,2.7526,280.77,5194.24,MXN,0.136,0.1778,0.225,0.4613,noche,Ineficiente
REG-04199,VIV-04198,2026-07-01,Colombia,Vivienda,No Aplica,73,1,20.0,1650.0,1.0,0.6667,7.713,231.39,3.1697,173.54,711514.0,COP,0.1409,0.1291,0.2307,0.4993,noche,Ineficiente
REG-04200,COM-04199,2026-07-01,Peru,Comercio,Categoria A,96,2,30.0,720.0,1.0,1.0,5.676,170.28,1.7738,127.71,478.91,PEN,0.0636,0.4028,0.4143,0.1193,tarde,Eficiente
REG-04201,COM-04200,2026-07-01,Mexico,Comercio,Categoria A,105,12,30.0,2070.0,1.0,1.0,16.0363,481.09,4.5818,360.82,6675.17,MXN,0.0407,0.4672,0.4188,0.0733,manana,Eficiente
REG-04202,VIV-04201,2026-07-01,Argentina,Vivienda,No Aplica,105,2,12.0,1530.0,1.0,0.6667,7.23,216.9,2.0657,162.68,154546.0,ARS,0.1145,0.1278,0.2762,0.4815,noche,Ineficiente
REG-04203,VIV-04202,2026-07-01,Chile,Vivienda,No Aplica,67,2,15.0,1575.0,1.0,0.6667,7.171,215.13,3.2109,161.35,148442.0,CLP,0.1039,0.1379,0.2287,0.5296,noche,Ineficiente
REG-04204,VIV-04203,2026-07-01,Argentina,Vivienda,No Aplica,108,3,14.0,1560.0,1.0,0.6667,7.3367,220.1,2.038,165.07,156816.5,ARS,0.106,0.1461,0.2272,0.5207,noche,Ineficiente
REG-04205,VIV-04204,2026-07-01,Colombia,Vivienda,No Aplica,71,2,20.0,1820.0,1.0,0.3333,11.8417,355.25,5.0035,266.44,1092404.0,COP,0.1274,0.1618,0.2567,0.4542,noche,Ineficiente
REG-04206,VIV-04205,2026-07-01,Chile,Vivienda,No Aplica,67,3,17.0,1605.0,1.0,0.6667,7.8503,235.51,3.5151,176.63,162499.6,CLP,0.1127,0.1783,0.2166,0.4924,noche,Ineficiente
REG-04207,COM-04206,2026-07-01,Peru,Comercio,Categoria A,30,2,19.0,555.0,1.0,1.0,4.1823,125.47,4.1823,94.1,352.88,PEN,0.0667,0.466,0.3854,0.0819,manana,Eficiente
REG-04208,VIV-04207,2026-07-01,Peru,Vivienda,No Aplica,118,4,24.0,1880.0,1.0,0.3333,12.6123,378.37,3.2065,283.78,1064.17,PEN,0.1295,0.1634,0.2728,0.4343,noche,Ineficiente
REG-04209,VIV-04208,2026-07-01,Peru,Vivienda,No Aplica,68,6,30.0,1800.0,1.0,0.6667,8.4007,252.02,3.7062,189.02,708.83,PEN,0.156,0.1625,0.2499,0.4316,noche,Ineficiente
REG-04210,COM-04209,2026-07-01,Mexico,Comercio,Categoria B,60,6,17.0,9195.0,1.0,0.6667,75.1917,2255.75,37.5958,1691.81,31298.49,MXN,0.0727,0.2611,0.4879,0.1783,tarde,Eficiente
REG-04211,COM-04210,2026-07-01,Argentina,Comercio,Categoria A,73,6,16.0,1050.0,1.0,1.0,8.286,248.58,3.4052,186.44,177118.0,ARS,0.0637,0.4428,0.4355,0.058,manana,Eficiente
REG-04212,VIV-04211,2026-07-01,Chile,Vivienda,No Aplica,86,3,20.0,1650.0,1.0,0.6667,7.8263,234.79,2.7301,176.09,162002.8,CLP,0.1071,0.1684,0.2578,0.4667,noche,Ineficiente
REG-04213,VIV-04212,2026-07-01,Mexico,Vivienda,No Aplica,94,3,27.0,1755.0,1.0,0.6667,8.2877,248.63,2.645,186.47,3449.7,MXN,0.1565,0.1976,0.2383,0.4077,noche,Ineficiente
REG-04214,COM-04213,2026-07-01,Mexico,Comercio,Categoria B,85,11,19.0,9225.0,1.0,0.6667,75.359,2260.77,26.5973,1695.58,31368.23,MXN,0.0588,0.2629,0.4486,0.2297,tarde,Eficiente
REG-04215,VIV-04214,2026-07-01,Chile,Vivienda,No Aplica,60,4,32.0,1830.0,1.0,0.6667,9.7063,291.19,4.8532,218.39,200918.8,CLP,0.1185,0.1291,0.2077,0.5447,noche,Ineficiente
REG-04216,COM-04215,2026-07-01,Colombia,Comercio,Categoria A,31,5,19.0,960.0,1.0,1.0,7.4637,223.91,7.2229,167.93,688513.0,COP,0.0508,0.4518,0.4555,0.0419,tarde,Eficiente
REG-04217,VIV-04216,2026-07-01,Brasil,Vivienda,No Aplica,129,3,17.0,1605.0,1.0,0.6667,7.407,222.21,1.7226,166.66,908.3,BRL,0.1304,0.1311,0.2769,0.4616,noche,Ineficiente
REG-04218,COM-04217,2026-07-01,Argentina,Comercio,Categoria B,150,9,29.0,9375.0,1.0,0.3333,76.3513,2290.54,15.2703,1717.9,1632005.0,ARS,0.0512,0.2947,0.4426,0.2116,tarde,Eficiente
REG-04219,VIV-04218,2026-07-01,Brasil,Vivienda,No Aplica,125,3,27.0,1925.0,1.0,0.3333,12.7427,382.28,3.0582,286.71,1562.57,BRL,0.0939,0.1979,0.1906,0.5176,noche,Ineficiente
REG-04220,COM-04219,2026-07-01,Colombia,Comercio,Categoria B,85,10,20.0,9240.0,1.0,0.3333,75.2193,2256.58,26.548,1692.43,6938963.0,COP,0.0566,0.3194,0.4924,0.1316,tarde,Eficiente
REG-04221,VIV-04220,2026-07-01,Mexico,Vivienda,No Aplica,115,3,12.0,1700.0,1.0,0.3333,11.2217,336.65,2.9274,252.49,4671.07,MXN,0.1522,0.16,0.2154,0.4724,noche,Ineficiente
REG-04222,COM-04221,2026-07-01,Mexico,Comercio,Categoria A,71,12,26.0,2010.0,1.0,1.0,15.8343,475.03,6.6906,356.27,6590.99,MXN,0.0293,0.4879,0.3966,0.0862,manana,Eficiente
REG-04223,COM-04222,2026-07-01,Mexico,Comercio,Categoria A,64,6,30.0,1260.0,1.0,1.0,9.5003,285.01,4.4533,213.76,3954.56,MXN,0.027,0.4544,0.3803,0.1384,manana,Eficiente
REG-04224,VIV-04223,2026-07-01,Mexico,Vivienda,No Aplica,132,1,24.0,1880.0,1.0,0.3333,12.289,368.67,2.793,276.5,5115.25,MXN,0.1444,0.1743,0.2793,0.4019,noche,Ineficiente
REG-04225,VIV-04224,2026-07-01,Argentina,Vivienda,No Aplica,89,5,25.0,1895.0,1.0,0.3333,12.484,374.52,4.2081,280.89,266845.5,ARS,0.1358,0.1517,0.2017,0.5107,noche,Ineficiente
REG-04226,VIV-04225,2026-07-01,Brasil,Vivienda,No Aplica,100,3,26.0,1910.0,1.0,0.3333,12.612,378.36,3.7836,283.77,1546.55,BRL,0.131,0.1847,0.1827,0.5017,noche,Ineficiente
REG-04227,VIV-04226,2026-07-01,Peru,Vivienda,No Aplica,123,4,19.0,1805.0,1.0,0.3333,12.2273,366.82,2.9823,275.12,1031.7,PEN,0.0963,0.1254,0.254,0.5243,noche,Ineficiente
REG-04228,VIV-04227,2026-07-01,Colombia,Vivienda,No Aplica,83,5,25.0,1895.0,1.0,0.3333,12.9153,387.46,4.6682,290.59,1191419.0,COP,0.1254,0.2009,0.1826,0.4911,noche,Ineficiente
REG-04229,VIV-04228,2026-07-01,Argentina,Vivienda,No Aplica,74,1,20.0,1820.0,1.0,0.3333,12.1493,364.48,4.9254,273.36,259692.0,ARS,0.1468,0.2117,0.233,0.4085,noche,Ineficiente
REG-04230,VIV-04229,2026-07-01,Brasil,Vivienda,No Aplica,40,4,16.0,1760.0,1.0,0.3333,11.4707,344.12,8.603,258.09,1406.59,BRL,0.1026,0.1584,0.2073,0.5317,noche,Ineficiente
REG-04231,VIV-04230,2026-07-01,Mexico,Vivienda,No Aplica,125,2,26.0,1910.0,1.0,0.3333,12.0577,361.73,2.8938,271.3,5019.05,MXN,0.1289,0.1762,0.2476,0.4473,noche,Ineficiente
REG-04232,COM-04231,2026-07-01,Mexico,Comercio,Categoria C,54,9,25.0,1845.0,1.0,0.5,37.7697,1133.09,20.9831,849.82,15721.67,MXN,0.2643,0.2252,0.2633,0.2472,madrugada,Eficiente
REG-04233,VIV-04232,2026-07-01,Mexico,Vivienda,No Aplica,97,2,16.0,1760.0,1.0,0.3333,11.8717,356.15,3.6716,267.11,4941.53,MXN,0.1121,0.1852,0.2673,0.4354,noche,Ineficiente
REG-04234,COM-04233,2026-07-01,Brasil,Comercio,Categoria C,77,11,32.0,3420.0,1.0,0.5,74.3017,2229.05,28.9487,1671.79,9111.26,BRL,0.2282,0.2298,0.2759,0.2661,tarde,Eficiente
REG-04235,COM-04234,2026-07-01,Brasil,Comercio,Categoria A,72,10,25.0,1725.0,1.0,1.0,13.6693,410.08,5.6956,307.56,1676.2,BRL,0.0775,0.4244,0.4499,0.0482,tarde,Eficiente
REG-04236,VIV-04235,2026-07-01,Chile,Vivienda,No Aplica,105,3,17.0,1605.0,1.0,0.6667,7.551,226.53,2.1574,169.9,156308.0,CLP,0.145,0.2186,0.196,0.4404,noche,Ineficiente
REG-04237,COM-04236,2026-07-01,Brasil,Comercio,Categoria B,114,3,14.0,9150.0,1.0,0.6667,75.089,2252.67,19.7603,1689.5,9207.77,BRL,0.0711,0.2863,0.4039,0.2387,tarde,Eficiente
REG-04238,VIV-04237,2026-07-01,Argentina,Vivienda,No Aplica,91,6,12.0,1530.0,1.0,0.6667,7.0723,212.17,2.3315,159.13,151173.5,ARS,0.1179,0.1673,0.2281,0.4867,noche,Ineficiente
REG-04239,COM-04238,2026-07-01,Brasil,Comercio,Categoria A,62,3,20.0,705.0,1.0,1.0,5.4003,162.01,2.6131,121.51,662.23,BRL,0.0552,0.474,0.4583,0.0124,manana,Eficiente
REG-04240,VIV-04239,2026-07-01,Peru,Vivienda,No Aplica,100,2,21.0,1665.0,1.0,0.6667,7.867,236.01,2.3601,177.01,663.79,PEN,0.0884,0.1351,0.1957,0.5808,noche,Ineficiente
REG-04241,VIV-04240,2026-07-01,Mexico,Vivienda,No Aplica,70,5,32.0,2000.0,1.0,0.3333,13.017,390.51,5.5787,292.88,5418.28,MXN,0.1115,0.1318,0.1979,0.5587,noche,Ineficiente
REG-04242,COM-04241,2026-07-01,Chile,Comercio,Categoria B,128,3,19.0,9225.0,1.0,0.3333,75.3073,2259.22,17.6502,1694.41,1558857.2,CLP,0.0954,0.2541,0.4437,0.2068,tarde,Eficiente
REG-04243,COM-04242,2026-07-01,Peru,Comercio,Categoria C,79,10,23.0,2550.0,1.0,0.5,55.764,1672.92,21.1762,1254.69,4705.09,PEN,0.263,0.2392,0.2555,0.2423,madrugada,Eficiente
REG-04244,VIV-04243,2026-07-01,Chile,Vivienda,No Aplica,131,5,28.0,1940.0,1.0,0.3333,12.462,373.86,2.8539,280.39,257958.8,CLP,0.1423,0.1277,0.2741,0.4559,noche,Ineficiente
REG-04245,VIV-04244,2026-07-01,Peru,Vivienda,No Aplica,119,2,21.0,1665.0,1.0,0.6667,7.622,228.66,1.9215,171.5,643.12,PEN,0.1206,0.1877,0.2102,0.4815,noche,Ineficiente
REG-04246,VIV-04245,2026-07-01,Mexico,Vivienda,No Aplica,100,5,19.0,1635.0,1.0,0.6667,7.6017,228.05,2.2805,171.04,3164.24,MXN,0.1537,0.2049,0.2123,0.4291,noche,Ineficiente
REG-04247,VIV-04246,2026-07-01,Brasil,Vivienda,No Aplica,106,2,24.0,1880.0,1.0,0.3333,11.9127,357.38,3.3715,268.03,1460.76,BRL,0.1443,0.2052,0.2701,0.3805,noche,Ineficiente
REG-04248,COM-04247,2026-07-01,Colombia,Comercio,Categoria C,36,2,22.0,1800.0,1.0,0.5,38.217,1146.51,31.8475,859.88,3525508.0,COP,0.2379,0.2775,0.2525,0.232,manana,Eficiente
REG-04249,VIV-04248,2026-07-01,Colombia,Vivienda,No Aplica,87,2,27.0,1755.0,1.0,0.6667,8.4637,253.91,2.9185,190.43,780763.0,COP,0.1167,0.1916,0.2152,0.4765,noche,Ineficiente
REG-04250,VIV-04249,2026-07-01,Brasil,Vivienda,No Aplica,91,1,27.0,1755.0,1.0,0.6667,8.3587,250.76,2.7556,188.07,1024.98,BRL,0.1525,0.1992,0.2459,0.4024,noche,Ineficiente
REG-04251,VIV-04250,2026-07-01,Chile,Vivienda,No Aplica,75,4,25.0,1725.0,1.0,0.6667,8.1003,243.01,3.2401,182.26,167679.2,CLP,0.0915,0.1775,0.2193,0.5117,noche,Ineficiente
REG-04252,COM-04251,2026-07-01,Chile,Comercio,Categoria C,75,3,17.0,2460.0,1.0,0.5,55.22,1656.6,22.088,1242.45,1143054.0,CLP,0.2286,0.2396,0.2585,0.2733,noche,Eficiente
REG-04253,VIV-04252,2026-07-01,Peru,Vivienda,No Aplica,110,1,28.0,1770.0,1.0,0.6667,8.5847,257.54,2.3413,193.16,724.35,PEN,0.0877,0.2191,0.2035,0.4898,noche,Ineficiente
REG-04254,COM-04253,2026-07-01,Chile,Comercio,Categoria A,119,8,25.0,1455.0,1.0,1.0,11.5763,347.29,2.9184,260.47,239632.4,CLP,0.0403,0.4769,0.443,0.0398,manana,Eficiente
REG-04255,VIV-04254,2026-07-01,Chile,Vivienda,No Aplica,84,2,20.0,1650.0,1.0,0.6667,8.1857,245.57,2.9235,184.18,169445.6,CLP,0.1259,0.1953,0.2178,0.461,noche,Ineficiente
REG-04256,VIV-04255,2026-07-01,Brasil,Vivienda,No Aplica,84,5,26.0,1910.0,1.0,0.3333,12.3887,371.66,4.4245,278.75,1519.19,BRL,0.1313,0.2042,0.255,0.4095,noche,Ineficiente
REG-04257,VIV-04256,2026-07-01,Chile,Vivienda,No Aplica,118,1,12.0,1530.0,1.0,0.6667,7.02,210.6,1.7847,157.95,145314.0,CLP,0.0906,0.1345,0.2015,0.5733,noche,Ineficiente
REG-04258,VIV-04257,2026-07-01,Argentina,Vivienda,No Aplica,77,2,14.0,1730.0,1.0,0.3333,11.3413,340.24,4.4187,255.18,242421.0,ARS,0.1288,0.1383,0.2524,0.4805,noche,Ineficiente
REG-04259,VIV-04258,2026-07-01,Brasil,Vivienda,No Aplica,40,1,14.0,1560.0,1.0,0.6667,7.173,215.19,5.3797,161.39,879.58,BRL,0.1362,0.1883,0.2539,0.4215,noche,Ineficiente
REG-04260,COM-04259,2026-07-01,Chile,Comercio,Categoria B,80,10,16.0,9180.0,1.0,0.6667,75.1737,2255.21,28.1901,1691.41,1556097.2,CLP,0.0945,0.2865,0.406,0.2131,tarde,Eficiente
REG-04261,VIV-04260,2026-07-01,Chile,Vivienda,No Aplica,41,3,29.0,1955.0,1.0,0.3333,13.0957,392.87,9.5822,294.65,271078.0,CLP,0.1249,0.1234,0.2041,0.5476,noche,Ineficiente
REG-04262,VIV-04261,2026-07-01,Colombia,Vivienda,No Aplica,69,4,24.0,1710.0,1.0,0.6667,8.7337,262.01,3.7972,196.51,805691.0,COP,0.104,0.1709,0.1975,0.5276,noche,Ineficiente
REG-04263,VIV-04262,2026-07-01,Peru,Vivienda,No Aplica,155,3,14.0,1560.0,1.0,0.6667,7.5457,226.37,1.4605,169.78,636.67,PEN,0.0806,0.1678,0.2056,0.546,noche,Ineficiente
REG-04264,VIV-04263,2026-07-01,Brasil,Vivienda,No Aplica,84,1,12.0,1700.0,1.0,0.3333,10.9873,329.62,3.924,247.22,1347.35,BRL,0.1173,0.209,0.239,0.4348,noche,Ineficiente
REG-04265,VIV-04264,2026-07-01,Brasil,Vivienda,No Aplica,108,4,28.0,1940.0,1.0,0.3333,13.004,390.12,3.6122,292.59,1594.62,BRL,0.1452,0.1365,0.206,0.5124,noche,Ineficiente
REG-04266,VIV-04265,2026-07-01,Colombia,Vivienda,No Aplica,108,5,17.0,1775.0,1.0,0.3333,11.5343,346.03,3.204,259.52,1064032.0,COP,0.123,0.2159,0.202,0.4591,noche,Ineficiente
REG-04267,COM-04266,2026-07-01,Chile,Comercio,Categoria A,82,5,31.0,1140.0,1.0,1.0,8.812,264.36,3.2239,198.27,182408.4,CLP,0.0659,0.4299,0.4078,0.0965,manana,Eficiente
REG-04268,COM-04267,2026-07-01,Mexico,Comercio,Categoria A,60,6,17.0,1065.0,1.0,1.0,8.4473,253.42,4.2237,190.06,3516.11,MXN,0.0732,0.485,0.4056,0.0362,manana,Eficiente
REG-04269,VIV-04268,2026-07-01,Brasil,Vivienda,No Aplica,136,5,15.0,1575.0,1.0,0.6667,7.405,222.15,1.6335,166.61,908.02,BRL,0.156,0.129,0.2351,0.4799,noche,Ineficiente
REG-04270,VIV-04269,2026-07-01,Chile,Vivienda,No Aplica,116,6,21.0,1665.0,1.0,0.6667,8.2033,246.1,2.1216,184.57,169804.4,CLP,0.1509,0.2014,0.2348,0.4129,noche,Ineficiente
REG-04271,COM-04270,2026-07-01,Peru,Comercio,Categoria B,86,6,32.0,9420.0,1.0,0.3333,77.1877,2315.63,26.9259,1736.72,6512.7,PEN,0.1085,0.2807,0.4883,0.1225,tarde,Eficiente
REG-04272,COM-04271,2026-07-01,Argentina,Comercio,Categoria B,146,5,15.0,9165.0,1.0,0.3333,74.891,2246.73,15.3886,1685.05,1600797.5,ARS,0.0776,0.2238,0.4673,0.2313,tarde,Eficiente
REG-04273,VIV-04272,2026-07-01,Peru,Vivienda,No Aplica,90,2,22.0,1850.0,1.0,0.3333,11.823,354.69,3.941,266.02,997.57,PEN,0.1257,0.1633,0.1946,0.5165,noche,Ineficiente
REG-04274,COM-04273,2026-07-01,Chile,Comercio,Categoria A,69,3,13.0,600.0,1.0,1.0,4.416,132.48,1.92,99.36,91411.2,CLP,0.0304,0.4206,0.3931,0.1558,manana,Eficiente
REG-04275,COM-04274,2026-07-01,Mexico,Comercio,Categoria A,82,11,21.0,1800.0,1.0,1.0,14.076,422.28,5.1498,316.71,5859.13,MXN,0.0557,0.4762,0.4069,0.0613,manana,Eficiente
REG-04276,VIV-04275,2026-07-01,Mexico,Vivienda,No Aplica,101,4,13.0,1715.0,1.0,0.3333,11.3517,340.55,3.3718,255.41,4725.09,MXN,0.1506,0.1282,0.2178,0.5034,noche,Ineficiente
REG-04277,VIV-04276,2026-07-01,Chile,Vivienda,No Aplica,71,5,21.0,1835.0,1.0,0.3333,12.3177,369.53,5.2046,277.15,254978.0,CLP,0.0909,0.2085,0.2065,0.4941,noche,Ineficiente
REG-04278,VIV-04277,2026-07-01,Brasil,Vivienda,No Aplica,70,6,12.0,1530.0,1.0,0.6667,7.3037,219.11,3.1301,164.33,895.6,BRL,0.092,0.2033,0.2696,0.4351,noche,Ineficiente
REG-04279,VIV-04278,2026-07-01,Mexico,Vivienda,No Aplica,97,4,13.0,1715.0,1.0,0.3333,11.1323,333.97,3.443,250.48,4633.88,MXN,0.1364,0.1962,0.2225,0.445,noche,Ineficiente
REG-04280,VIV-04279,2026-07-01,Colombia,Vivienda,No Aplica,110,1,31.0,1815.0,1.0,0.6667,8.9213,267.64,2.4331,200.73,822993.0,COP,0.1471,0.1568,0.206,0.49,noche,Ineficiente
REG-04281,VIV-04280,2026-07-01,Argentina,Vivienda,No Aplica,100,1,22.0,1680.0,1.0,0.6667,7.698,230.94,2.3094,173.2,164540.0,ARS,0.1161,0.1593,0.269,0.4557,noche,Ineficiente
REG-04282,VIV-04281,2026-07-01,Chile,Vivienda,No Aplica,87,6,14.0,1560.0,1.0,0.6667,7.182,215.46,2.4766,161.59,148662.8,CLP,0.0946,0.1277,0.2198,0.5578,noche,Ineficiente
REG-04283,COM-04282,2026-07-01,Mexico,Comercio,Categoria B,77,12,29.0,9375.0,1.0,0.6667,76.4413,2293.24,29.7823,1719.93,31818.71,MXN,0.0588,0.2428,0.4078,0.2905,tarde,Eficiente
REG-04284,COM-04283,2026-07-01,Brasil,Comercio,Categoria B,50,12,34.0,9450.0,1.0,0.3333,77.3797,2321.39,46.4278,1741.04,9488.67,BRL,0.0408,0.2768,0.4651,0.2173,tarde,Moderado
REG-04285,VIV-04284,2026-07-01,Peru,Vivienda,No Aplica,107,2,18.0,1620.0,1.0,0.6667,7.6463,229.39,2.1438,172.04,645.15,PEN,0.1026,0.1248,0.2553,0.5174,noche,Ineficiente
REG-04286,VIV-04285,2026-07-01,Peru,Vivienda,No Aplica,55,4,24.0,1710.0,1.0,0.6667,8.4993,254.98,4.636,191.23,717.11,PEN,0.0977,0.1376,0.2401,0.5246,noche,Ineficiente
REG-04287,VIV-04286,2026-07-01,Chile,Vivienda,No Aplica,55,1,31.0,1985.0,1.0,0.3333,12.8187,384.56,6.992,288.42,265346.4,CLP,0.1379,0.137,0.2459,0.4793,noche,Ineficiente
REG-04288,VIV-04287,2026-07-01,Peru,Vivienda,No Aplica,100,5,27.0,1925.0,1.0,0.3333,12.9413,388.24,3.8824,291.18,1091.92,PEN,0.1571,0.1554,0.191,0.4966,noche,Ineficiente
REG-04289,VIV-04288,2026-07-01,Colombia,Vivienda,No Aplica,42,4,19.0,1635.0,1.0,0.6667,7.9763,239.29,5.6974,179.47,735827.0,COP,0.0885,0.1397,0.2765,0.4953,noche,Ineficiente
REG-04290,VIV-04289,2026-07-01,Brasil,Vivienda,No Aplica,107,4,28.0,1940.0,1.0,0.3333,12.1773,365.32,3.4142,273.99,1493.25,BRL,0.0827,0.1643,0.2611,0.4919,noche,Ineficiente
REG-04291,COM-04290,2026-07-01,Colombia,Comercio,Categoria C,39,2,26.0,2595.0,1.0,0.5,55.8147,1674.44,42.9344,1255.83,5148903.0,COP,0.2473,0.2592,0.2245,0.269,noche,Eficiente
REG-04292,VIV-04291,2026-07-01,Argentina,Vivienda,No Aplica,143,4,25.0,1895.0,1.0,0.3333,12.8633,385.9,2.6986,289.42,274949.0,ARS,0.1458,0.1583,0.2662,0.4296,noche,Ineficiente
REG-04293,VIV-04292,2026-07-01,Chile,Vivienda,No Aplica,84,5,14.0,1560.0,1.0,0.6667,7.0237,210.71,2.5085,158.03,145387.6,CLP,0.1301,0.1328,0.2211,0.5161,noche,Ineficiente
REG-04294,VIV-04293,2026-07-01,Brasil,Vivienda,No Aplica,97,5,30.0,1800.0,1.0,0.6667,8.6147,258.44,2.6643,193.83,1056.37,BRL,0.0825,0.2095,0.1879,0.5202,noche,Ineficiente
REG-04295,COM-04294,2026-07-01,Brasil,Comercio,Categoria C,26,4,29.0,3375.0,1.0,0.5,74.5873,2237.62,86.0623,1678.21,9146.24,BRL,0.2671,0.2258,0.2579,0.2491,madrugada,Moderado
REG-04296,VIV-04295,2026-07-01,Colombia,Vivienda,No Aplica,111,2,25.0,1895.0,1.0,0.3333,12.8357,385.07,3.4691,288.8,1184080.0,COP,0.1227,0.1951,0.2715,0.4107,noche,Ineficiente
REG-04297,VIV-04296,2026-07-01,Colombia,Vivienda,No Aplica,69,5,28.0,1940.0,1.0,0.3333,13.2967,398.9,5.7812,299.17,1226597.0,COP,0.1201,0.1224,0.2689,0.4887,noche,Ineficiente
